vars = 31977, values = 31501time: 224ms, objective = 181
time: 235ms, objective = 176
time: 246ms, objective = 175
time: 257ms, objective = 159
time: 268ms, objective = 158
time: 278ms, objective = 157
time: 286ms, objective = 156
time: 296ms, objective = 154
time: 304ms, objective = 153
time: 316ms, objective = 152
time: 324ms, objective = 150
time: 336ms, objective = 149
time: 345ms, objective = 148
time: 355ms, objective = 146
time: 364ms, objective = 145
time: 380ms, objective = 144
time: 389ms, objective = 143
time: 398ms, objective = 142
time: 407ms, objective = 140
time: 417ms, objective = 139
time: 426ms, objective = 138
time: 437ms, objective = 134
time: 445ms, objective = 133
time: 453ms, objective = 132
time: 461ms, objective = 131
time: 480ms, objective = 130
time: 488ms, objective = 129
time: 497ms, objective = 126
time: 505ms, objective = 123
time: 512ms, objective = 120
time: 520ms, objective = 119
time: 528ms, objective = 117
time: 536ms, objective = 115
time: 544ms, objective = 114
time: 553ms, objective = 113
time: 563ms, objective = 109
time: 574ms, objective = 106
time: 583ms, objective = 105
time: 590ms, objective = 104
time: 598ms, objective = 103
time: 606ms, objective = 102
time: 615ms, objective = 101
time: 623ms, objective = 100
time: 630ms, objective = 99
time: 637ms, objective = 98
time: 645ms, objective = 97
time: 652ms, objective = 94
time: 659ms, objective = 93
time: 666ms, objective = 90
time: 673ms, objective = 88
time: 681ms, objective = 87
time: 688ms, objective = 86
time: 694ms, objective = 85
time: 701ms, objective = 84
time: 708ms, objective = 83
time: 715ms, objective = 80
time: 721ms, objective = 79
time: 728ms, objective = 76
time: 735ms, objective = 75
time: 741ms, objective = 74
time: 748ms, objective = 73
time: 754ms, objective = 72
time: 759ms, objective = 71
time: 765ms, objective = 70
time: 772ms, objective = 69
time: 779ms, objective = 68
time: 786ms, objective = 67
time: 791ms, objective = 66
time: 798ms, objective = 65
time: 805ms, objective = 64
time: 810ms, objective = 63
time: 816ms, objective = 62
time: 823ms, objective = 61
time: 829ms, objective = 60
time: 835ms, objective = 59
time: 840ms, objective = 58
time: 848ms, objective = 57
time: 853ms, objective = 56
time: 859ms, objective = 55
time: 865ms, objective = 54
time: 887ms, objective = 53
time: 910ms, objective = 52
time: 917ms, objective = 51
time: 922ms, objective = 50
time: 929ms, objective = 49
time: 987ms, objective = 48
time: 993ms, objective = 47
time: 1s, objective = 46
time: 2s, objective = 45
time: 2s, objective = 44
time: 2s, objective = 43
time: 2s, objective = 42
time: 2s, objective = 41
time: 2s, objective = 40
time: 2s, objective = 39
time: 9s, objective = 38
Found optimal solution with makespan 38 at time: 10s
