vars = 31611, values = 31141time: 198ms, objective = 48
time: 210ms, objective = 44
time: 213ms, objective = 43
time: 216ms, objective = 42
time: 220ms, objective = 41
time: 222ms, objective = 40
time: 225ms, objective = 39
time: 227ms, objective = 38
time: 233ms, objective = 37
time: 236ms, objective = 36
time: 244ms, objective = 35
time: 252ms, objective = 34
time: 264ms, objective = 33
time: 280ms, objective = 32
time: 299ms, objective = 31
time: 314ms, objective = 30
time: 321ms, objective = 29
Found optimal solution with makespan 29 at time: 324ms
