vars = 32835, values = 32341time: 202ms, objective = 68
time: 214ms, objective = 67
time: 219ms, objective = 66
time: 222ms, objective = 65
time: 227ms, objective = 64
time: 230ms, objective = 63
time: 233ms, objective = 62
time: 236ms, objective = 61
time: 239ms, objective = 60
time: 242ms, objective = 59
time: 245ms, objective = 58
time: 248ms, objective = 57
time: 251ms, objective = 56
time: 255ms, objective = 55
time: 257ms, objective = 54
time: 262ms, objective = 53
time: 265ms, objective = 52
time: 268ms, objective = 51
time: 270ms, objective = 50
time: 273ms, objective = 49
time: 277ms, objective = 48
time: 282ms, objective = 47
time: 285ms, objective = 46
time: 288ms, objective = 45
time: 291ms, objective = 44
time: 295ms, objective = 43
time: 311ms, objective = 42
Found optimal solution with makespan 42 at time: 312ms
