time: 224ms, objective = 251
time: 247ms, objective = 228
time: 257ms, objective = 227
time: 266ms, objective = 226
time: 274ms, objective = 225
time: 282ms, objective = 223
time: 293ms, objective = 222
time: 301ms, objective = 221
time: 309ms, objective = 220
time: 317ms, objective = 219
time: 327ms, objective = 218
time: 337ms, objective = 217
time: 346ms, objective = 215
time: 353ms, objective = 214
time: 360ms, objective = 213
time: 368ms, objective = 211
time: 376ms, objective = 210
time: 384ms, objective = 209
time: 392ms, objective = 208
time: 400ms, objective = 204
time: 408ms, objective = 203
time: 417ms, objective = 201
time: 425ms, objective = 200
time: 433ms, objective = 199
time: 441ms, objective = 198
time: 449ms, objective = 197
time: 468ms, objective = 195
time: 476ms, objective = 194
time: 484ms, objective = 193
time: 492ms, objective = 192
time: 500ms, objective = 190
time: 507ms, objective = 188
time: 514ms, objective = 187
time: 521ms, objective = 186
time: 529ms, objective = 185
time: 536ms, objective = 184
time: 543ms, objective = 183
time: 550ms, objective = 179
time: 558ms, objective = 178
time: 564ms, objective = 177
time: 572ms, objective = 175
time: 580ms, objective = 173
time: 588ms, objective = 172
time: 595ms, objective = 171
time: 604ms, objective = 169
time: 611ms, objective = 168
time: 618ms, objective = 167
time: 625ms, objective = 165
time: 632ms, objective = 164
time: 640ms, objective = 163
time: 647ms, objective = 162
time: 653ms, objective = 161
time: 660ms, objective = 159
time: 666ms, objective = 158
time: 673ms, objective = 157
time: 681ms, objective = 156
time: 686ms, objective = 155
time: 694ms, objective = 154
time: 701ms, objective = 151
time: 707ms, objective = 149
time: 714ms, objective = 148
time: 720ms, objective = 146
time: 726ms, objective = 145
time: 733ms, objective = 144
time: 739ms, objective = 143
time: 746ms, objective = 142
time: 752ms, objective = 141
time: 758ms, objective = 138
time: 765ms, objective = 137
time: 772ms, objective = 134
time: 778ms, objective = 131
time: 785ms, objective = 129
time: 792ms, objective = 127
time: 799ms, objective = 126
time: 808ms, objective = 122
time: 815ms, objective = 119
time: 821ms, objective = 117
time: 828ms, objective = 116
time: 833ms, objective = 114
time: 839ms, objective = 112
time: 846ms, objective = 110
time: 852ms, objective = 105
time: 858ms, objective = 104
time: 864ms, objective = 103
time: 869ms, objective = 102
time: 874ms, objective = 100
time: 879ms, objective = 98
time: 885ms, objective = 95
time: 891ms, objective = 94
time: 897ms, objective = 93
time: 902ms, objective = 91
time: 907ms, objective = 89
time: 915ms, objective = 88
time: 921ms, objective = 87
time: 928ms, objective = 86
time: 935ms, objective = 85
time: 941ms, objective = 84
time: 947ms, objective = 82
time: 954ms, objective = 81
time: 960ms, objective = 79
time: 967ms, objective = 78
time: 974ms, objective = 76
time: 981ms, objective = 75
time: 987ms, objective = 74
time: 993ms, objective = 73
time: 999ms, objective = 71
time: 1s, objective = 69
time: 1s, objective = 68
time: 1s, objective = 67
time: 1s, objective = 65
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 60
time: 1s, objective = 59
time: 1s, objective = 58
time: 1s, objective = 54
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
time: 1s, objective = 38
time: 1s, objective = 37
time: 1s, objective = 36
time: 1s, objective = 35
Found optimal solution with makespan 35 at time: 1s
