time: 234ms, objective = 230
time: 256ms, objective = 183
time: 267ms, objective = 182
time: 275ms, objective = 181
time: 282ms, objective = 180
time: 289ms, objective = 178
time: 296ms, objective = 176
time: 303ms, objective = 175
time: 309ms, objective = 174
time: 315ms, objective = 173
time: 322ms, objective = 170
time: 328ms, objective = 169
time: 334ms, objective = 168
time: 339ms, objective = 166
time: 344ms, objective = 164
time: 351ms, objective = 163
time: 358ms, objective = 162
time: 364ms, objective = 160
time: 369ms, objective = 157
time: 374ms, objective = 156
time: 380ms, objective = 154
time: 385ms, objective = 152
time: 390ms, objective = 150
time: 395ms, objective = 146
time: 401ms, objective = 142
time: 406ms, objective = 141
time: 423ms, objective = 140
time: 430ms, objective = 139
time: 436ms, objective = 137
time: 442ms, objective = 135
time: 447ms, objective = 134
time: 452ms, objective = 132
time: 458ms, objective = 129
time: 463ms, objective = 127
time: 468ms, objective = 125
time: 473ms, objective = 124
time: 478ms, objective = 122
time: 482ms, objective = 120
time: 487ms, objective = 119
time: 491ms, objective = 118
time: 495ms, objective = 114
time: 499ms, objective = 112
time: 504ms, objective = 111
time: 508ms, objective = 110
time: 512ms, objective = 109
time: 517ms, objective = 108
time: 522ms, objective = 106
time: 528ms, objective = 105
time: 533ms, objective = 104
time: 538ms, objective = 103
time: 542ms, objective = 102
time: 547ms, objective = 101
time: 551ms, objective = 99
time: 555ms, objective = 97
time: 561ms, objective = 92
time: 566ms, objective = 91
time: 570ms, objective = 89
time: 574ms, objective = 85
time: 578ms, objective = 84
time: 582ms, objective = 83
time: 586ms, objective = 80
time: 590ms, objective = 78
time: 594ms, objective = 77
time: 598ms, objective = 76
time: 602ms, objective = 75
time: 606ms, objective = 74
time: 610ms, objective = 72
time: 614ms, objective = 71
time: 617ms, objective = 69
time: 621ms, objective = 66
time: 625ms, objective = 65
time: 629ms, objective = 63
time: 632ms, objective = 62
time: 636ms, objective = 60
time: 640ms, objective = 59
time: 644ms, objective = 58
time: 647ms, objective = 56
time: 650ms, objective = 55
time: 654ms, objective = 54
time: 657ms, objective = 53
time: 661ms, objective = 52
time: 665ms, objective = 51
time: 668ms, objective = 49
time: 671ms, objective = 48
time: 674ms, objective = 47
time: 677ms, objective = 46
time: 680ms, objective = 45
time: 684ms, objective = 44
time: 687ms, objective = 43
time: 691ms, objective = 42
time: 695ms, objective = 41
time: 699ms, objective = 40
time: 703ms, objective = 39
time: 708ms, objective = 38
time: 712ms, objective = 37
time: 716ms, objective = 36
time: 720ms, objective = 35
time: 737ms, objective = 34
time: 747ms, objective = 33
time: 760ms, objective = 32
Found optimal solution with makespan 32 at time: 826ms
