vars = 30879, values = 30421time: 159ms, objective = 36
time: 171ms, objective = 35
time: 176ms, objective = 34
time: 180ms, objective = 33
time: 183ms, objective = 32
time: 187ms, objective = 31
time: 190ms, objective = 30
time: 194ms, objective = 29
time: 197ms, objective = 28
time: 200ms, objective = 27
time: 203ms, objective = 26
time: 205ms, objective = 25
time: 208ms, objective = 24
time: 210ms, objective = 23
time: 212ms, objective = 22
time: 218ms, objective = 21
time: 223ms, objective = 20
time: 238ms, objective = 19
Found optimal solution with makespan 19 at time: 241ms
