vars = 31127, values = 30661time: 172ms, objective = 223
time: 182ms, objective = 217
time: 193ms, objective = 216
time: 202ms, objective = 215
time: 209ms, objective = 214
time: 218ms, objective = 213
time: 226ms, objective = 212
time: 234ms, objective = 211
time: 243ms, objective = 209
time: 250ms, objective = 208
time: 260ms, objective = 207
time: 268ms, objective = 206
time: 275ms, objective = 205
time: 283ms, objective = 204
time: 290ms, objective = 202
time: 298ms, objective = 201
time: 306ms, objective = 198
time: 313ms, objective = 197
time: 321ms, objective = 196
time: 330ms, objective = 193
time: 338ms, objective = 191
time: 349ms, objective = 189
time: 357ms, objective = 188
time: 365ms, objective = 185
time: 371ms, objective = 184
time: 391ms, objective = 180
time: 398ms, objective = 179
time: 406ms, objective = 178
time: 414ms, objective = 177
time: 425ms, objective = 176
time: 437ms, objective = 171
time: 444ms, objective = 170
time: 454ms, objective = 169
time: 463ms, objective = 167
time: 470ms, objective = 163
time: 478ms, objective = 161
time: 486ms, objective = 159
time: 494ms, objective = 158
time: 501ms, objective = 157
time: 512ms, objective = 156
time: 519ms, objective = 154
time: 526ms, objective = 152
time: 535ms, objective = 151
time: 542ms, objective = 148
time: 549ms, objective = 147
time: 556ms, objective = 146
time: 563ms, objective = 142
time: 569ms, objective = 139
time: 577ms, objective = 138
time: 582ms, objective = 137
time: 590ms, objective = 136
time: 596ms, objective = 135
time: 603ms, objective = 132
time: 610ms, objective = 131
time: 618ms, objective = 129
time: 624ms, objective = 126
time: 633ms, objective = 125
time: 641ms, objective = 124
time: 649ms, objective = 123
time: 656ms, objective = 122
time: 664ms, objective = 121
time: 670ms, objective = 116
time: 678ms, objective = 114
time: 684ms, objective = 113
time: 690ms, objective = 110
time: 696ms, objective = 109
time: 701ms, objective = 108
time: 707ms, objective = 107
time: 716ms, objective = 106
time: 722ms, objective = 104
time: 728ms, objective = 102
time: 734ms, objective = 101
time: 739ms, objective = 100
time: 745ms, objective = 99
time: 752ms, objective = 98
time: 759ms, objective = 97
time: 764ms, objective = 96
time: 771ms, objective = 95
time: 777ms, objective = 94
time: 784ms, objective = 92
time: 789ms, objective = 90
time: 796ms, objective = 86
time: 801ms, objective = 84
time: 806ms, objective = 83
time: 812ms, objective = 82
time: 818ms, objective = 80
time: 823ms, objective = 79
time: 828ms, objective = 78
time: 834ms, objective = 75
time: 839ms, objective = 74
time: 844ms, objective = 73
time: 850ms, objective = 72
time: 855ms, objective = 71
time: 860ms, objective = 70
time: 865ms, objective = 69
time: 870ms, objective = 68
time: 875ms, objective = 67
time: 881ms, objective = 66
time: 886ms, objective = 65
time: 891ms, objective = 63
time: 896ms, objective = 62
time: 901ms, objective = 61
time: 907ms, objective = 60
time: 912ms, objective = 59
time: 917ms, objective = 58
time: 927ms, objective = 57
time: 932ms, objective = 56
time: 937ms, objective = 55
time: 943ms, objective = 54
time: 948ms, objective = 53
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 3s, objective = 46
time: 4s, objective = 45
time: 6s, objective = 44
time: 11s, objective = 43
time: 91s, objective = 42
Found satisfiable solution with makespan 42 at time: 101s
