time: 224ms, objective = 221
time: 240ms, objective = 220
time: 246ms, objective = 219
time: 252ms, objective = 218
time: 257ms, objective = 217
time: 263ms, objective = 216
time: 269ms, objective = 215
time: 276ms, objective = 213
time: 282ms, objective = 212
time: 288ms, objective = 210
time: 294ms, objective = 209
time: 301ms, objective = 208
time: 308ms, objective = 204
time: 315ms, objective = 203
time: 323ms, objective = 199
time: 329ms, objective = 198
time: 334ms, objective = 195
time: 340ms, objective = 194
time: 345ms, objective = 192
time: 350ms, objective = 191
time: 356ms, objective = 187
time: 361ms, objective = 186
time: 366ms, objective = 185
time: 372ms, objective = 184
time: 378ms, objective = 183
time: 383ms, objective = 180
time: 401ms, objective = 178
time: 406ms, objective = 177
time: 412ms, objective = 174
time: 417ms, objective = 173
time: 422ms, objective = 171
time: 428ms, objective = 170
time: 434ms, objective = 168
time: 439ms, objective = 164
time: 444ms, objective = 163
time: 450ms, objective = 160
time: 456ms, objective = 158
time: 462ms, objective = 156
time: 468ms, objective = 155
time: 474ms, objective = 150
time: 479ms, objective = 148
time: 487ms, objective = 146
time: 497ms, objective = 145
time: 507ms, objective = 144
time: 514ms, objective = 142
time: 521ms, objective = 141
time: 527ms, objective = 138
time: 533ms, objective = 136
time: 539ms, objective = 133
time: 545ms, objective = 131
time: 549ms, objective = 130
time: 555ms, objective = 129
time: 560ms, objective = 128
time: 565ms, objective = 126
time: 569ms, objective = 125
time: 575ms, objective = 123
time: 580ms, objective = 122
time: 584ms, objective = 121
time: 589ms, objective = 120
time: 594ms, objective = 119
time: 601ms, objective = 118
time: 607ms, objective = 117
time: 612ms, objective = 116
time: 617ms, objective = 115
time: 622ms, objective = 114
time: 628ms, objective = 112
time: 633ms, objective = 109
time: 639ms, objective = 108
time: 646ms, objective = 103
time: 652ms, objective = 102
time: 657ms, objective = 101
time: 663ms, objective = 100
time: 668ms, objective = 99
time: 674ms, objective = 97
time: 679ms, objective = 96
time: 684ms, objective = 94
time: 688ms, objective = 93
time: 694ms, objective = 91
time: 700ms, objective = 84
time: 705ms, objective = 82
time: 709ms, objective = 81
time: 714ms, objective = 80
time: 719ms, objective = 79
time: 724ms, objective = 78
time: 730ms, objective = 77
time: 736ms, objective = 76
time: 740ms, objective = 74
time: 745ms, objective = 73
time: 750ms, objective = 72
time: 755ms, objective = 71
time: 759ms, objective = 67
time: 763ms, objective = 65
time: 769ms, objective = 64
time: 774ms, objective = 63
time: 778ms, objective = 62
time: 783ms, objective = 61
time: 787ms, objective = 60
time: 795ms, objective = 59
time: 799ms, objective = 58
time: 804ms, objective = 56
time: 808ms, objective = 55
time: 813ms, objective = 54
time: 818ms, objective = 53
time: 823ms, objective = 51
time: 827ms, objective = 50
time: 832ms, objective = 49
time: 837ms, objective = 48
time: 841ms, objective = 46
time: 846ms, objective = 45
time: 852ms, objective = 43
time: 856ms, objective = 40
time: 861ms, objective = 37
time: 865ms, objective = 36
time: 869ms, objective = 34
time: 873ms, objective = 33
time: 878ms, objective = 31
time: 882ms, objective = 29
time: 887ms, objective = 28
time: 891ms, objective = 26
Found optimal solution with makespan 26 at time: 893ms
