vars = 29663, values = 29221time: 184ms, objective = 87
time: 193ms, objective = 86
time: 200ms, objective = 85
time: 207ms, objective = 82
time: 215ms, objective = 80
time: 222ms, objective = 77
time: 229ms, objective = 76
time: 234ms, objective = 75
time: 241ms, objective = 74
time: 246ms, objective = 73
time: 252ms, objective = 72
time: 260ms, objective = 71
time: 267ms, objective = 70
time: 274ms, objective = 69
time: 280ms, objective = 68
time: 286ms, objective = 67
time: 293ms, objective = 66
time: 303ms, objective = 65
time: 308ms, objective = 64
time: 314ms, objective = 63
time: 321ms, objective = 62
time: 327ms, objective = 61
time: 335ms, objective = 60
time: 342ms, objective = 59
time: 348ms, objective = 58
time: 360ms, objective = 57
time: 382ms, objective = 56
time: 444ms, objective = 55
time: 450ms, objective = 54
time: 457ms, objective = 53
time: 462ms, objective = 52
time: 504ms, objective = 51
time: 514ms, objective = 50
time: 520ms, objective = 49
time: 610ms, objective = 48
time: 624ms, objective = 47
time: 641ms, objective = 46
time: 650ms, objective = 45
time: 1s, objective = 44
time: 3s, objective = 43
time: 5s, objective = 42
Found satisfiable solution with makespan 42 at time: 100s
