vars = 33567, values = 33061time: 219ms, objective = 54
time: 227ms, objective = 52
time: 233ms, objective = 51
time: 237ms, objective = 50
time: 241ms, objective = 49
time: 245ms, objective = 48
time: 249ms, objective = 47
time: 253ms, objective = 46
time: 258ms, objective = 45
time: 262ms, objective = 44
time: 266ms, objective = 43
time: 270ms, objective = 42
time: 276ms, objective = 41
time: 281ms, objective = 40
time: 284ms, objective = 39
time: 287ms, objective = 38
time: 295ms, objective = 37
time: 515ms, objective = 36
time: 526ms, objective = 35
time: 665ms, objective = 34
Found optimal solution with makespan 34 at time: 914ms
