vars = 32709, values = 32221time: 187ms, objective = 53
time: 194ms, objective = 51
time: 198ms, objective = 49
time: 201ms, objective = 48
time: 204ms, objective = 46
time: 207ms, objective = 43
time: 210ms, objective = 42
time: 213ms, objective = 41
time: 217ms, objective = 40
time: 224ms, objective = 39
time: 227ms, objective = 38
time: 230ms, objective = 37
time: 233ms, objective = 36
time: 236ms, objective = 35
time: 240ms, objective = 34
time: 248ms, objective = 33
time: 256ms, objective = 32
time: 263ms, objective = 31
time: 269ms, objective = 30
time: 290ms, objective = 29
Found optimal solution with makespan 29 at time: 294ms
