vars = 31977, values = 31501time: 196ms, objective = 40
time: 205ms, objective = 39
time: 209ms, objective = 38
time: 212ms, objective = 37
time: 215ms, objective = 36
time: 220ms, objective = 33
time: 223ms, objective = 32
time: 227ms, objective = 31
time: 230ms, objective = 30
time: 233ms, objective = 29
time: 236ms, objective = 28
time: 241ms, objective = 27
time: 244ms, objective = 26
time: 247ms, objective = 25
time: 251ms, objective = 24
time: 255ms, objective = 23
Found optimal solution with makespan 23 at time: 257ms
