vars = 32709, values = 32221time: 174ms, objective = 96
time: 182ms, objective = 95
time: 187ms, objective = 94
time: 191ms, objective = 93
time: 196ms, objective = 92
time: 201ms, objective = 91
time: 205ms, objective = 90
time: 209ms, objective = 89
time: 215ms, objective = 88
time: 221ms, objective = 87
time: 226ms, objective = 86
time: 231ms, objective = 85
time: 235ms, objective = 84
time: 241ms, objective = 83
time: 245ms, objective = 82
time: 249ms, objective = 81
time: 255ms, objective = 80
time: 259ms, objective = 79
time: 263ms, objective = 78
time: 267ms, objective = 77
time: 271ms, objective = 76
time: 275ms, objective = 75
time: 279ms, objective = 74
time: 284ms, objective = 73
time: 288ms, objective = 72
time: 292ms, objective = 71
time: 309ms, objective = 69
time: 313ms, objective = 68
time: 317ms, objective = 67
time: 323ms, objective = 66
time: 329ms, objective = 65
time: 333ms, objective = 64
time: 337ms, objective = 63
time: 346ms, objective = 62
time: 350ms, objective = 61
time: 359ms, objective = 60
time: 374ms, objective = 59
time: 407ms, objective = 58
time: 412ms, objective = 57
time: 428ms, objective = 56
time: 433ms, objective = 55
time: 437ms, objective = 54
time: 441ms, objective = 53
time: 467ms, objective = 52
time: 472ms, objective = 51
time: 476ms, objective = 50
time: 479ms, objective = 49
time: 526ms, objective = 48
time: 633ms, objective = 47
time: 640ms, objective = 46
time: 644ms, objective = 45
time: 670ms, objective = 44
Found optimal solution with makespan 44 at time: 695ms
