time: 217ms, objective = 219
time: 236ms, objective = 218
time: 244ms, objective = 217
time: 251ms, objective = 216
time: 258ms, objective = 215
time: 266ms, objective = 214
time: 274ms, objective = 213
time: 281ms, objective = 211
time: 288ms, objective = 210
time: 295ms, objective = 209
time: 303ms, objective = 207
time: 312ms, objective = 205
time: 319ms, objective = 204
time: 326ms, objective = 202
time: 334ms, objective = 200
time: 340ms, objective = 199
time: 348ms, objective = 198
time: 355ms, objective = 196
time: 362ms, objective = 195
time: 369ms, objective = 193
time: 375ms, objective = 192
time: 383ms, objective = 190
time: 389ms, objective = 189
time: 396ms, objective = 186
time: 402ms, objective = 185
time: 408ms, objective = 182
time: 415ms, objective = 181
time: 424ms, objective = 179
time: 431ms, objective = 178
time: 439ms, objective = 177
time: 446ms, objective = 175
time: 453ms, objective = 174
time: 459ms, objective = 172
time: 465ms, objective = 170
time: 472ms, objective = 169
time: 477ms, objective = 168
time: 485ms, objective = 166
time: 491ms, objective = 165
time: 498ms, objective = 163
time: 506ms, objective = 161
time: 512ms, objective = 159
time: 519ms, objective = 155
time: 525ms, objective = 152
time: 532ms, objective = 151
time: 537ms, objective = 150
time: 543ms, objective = 149
time: 549ms, objective = 148
time: 557ms, objective = 147
time: 564ms, objective = 146
time: 570ms, objective = 144
time: 577ms, objective = 143
time: 583ms, objective = 142
time: 588ms, objective = 141
time: 595ms, objective = 137
time: 601ms, objective = 136
time: 607ms, objective = 135
time: 613ms, objective = 134
time: 619ms, objective = 133
time: 625ms, objective = 132
time: 630ms, objective = 130
time: 636ms, objective = 126
time: 642ms, objective = 124
time: 648ms, objective = 122
time: 653ms, objective = 120
time: 659ms, objective = 119
time: 664ms, objective = 116
time: 670ms, objective = 114
time: 676ms, objective = 113
time: 682ms, objective = 110
time: 688ms, objective = 109
time: 692ms, objective = 108
time: 698ms, objective = 107
time: 704ms, objective = 105
time: 709ms, objective = 102
time: 714ms, objective = 101
time: 719ms, objective = 100
time: 726ms, objective = 97
time: 731ms, objective = 96
time: 737ms, objective = 95
time: 742ms, objective = 94
time: 748ms, objective = 93
time: 753ms, objective = 90
time: 759ms, objective = 88
time: 764ms, objective = 86
time: 769ms, objective = 84
time: 775ms, objective = 83
time: 781ms, objective = 82
time: 786ms, objective = 81
time: 794ms, objective = 80
time: 800ms, objective = 77
time: 807ms, objective = 75
time: 812ms, objective = 74
time: 817ms, objective = 73
time: 823ms, objective = 72
time: 827ms, objective = 70
time: 833ms, objective = 69
time: 837ms, objective = 68
time: 842ms, objective = 67
time: 847ms, objective = 66
time: 853ms, objective = 64
time: 858ms, objective = 63
time: 863ms, objective = 62
time: 868ms, objective = 61
time: 873ms, objective = 60
time: 878ms, objective = 59
time: 884ms, objective = 58
time: 889ms, objective = 54
time: 895ms, objective = 53
time: 900ms, objective = 52
time: 906ms, objective = 51
time: 911ms, objective = 49
time: 916ms, objective = 48
time: 920ms, objective = 46
time: 927ms, objective = 45
time: 932ms, objective = 44
time: 937ms, objective = 42
time: 942ms, objective = 41
time: 947ms, objective = 38
time: 952ms, objective = 37
time: 956ms, objective = 32
time: 962ms, objective = 31
time: 967ms, objective = 30
time: 971ms, objective = 28
time: 975ms, objective = 27
time: 980ms, objective = 26
Found optimal solution with makespan 26 at time: 983ms
