vars = 32709, values = 32221time: 198ms, objective = 199
time: 208ms, objective = 198
time: 219ms, objective = 196
time: 231ms, objective = 195
time: 248ms, objective = 194
time: 260ms, objective = 192
time: 275ms, objective = 191
time: 288ms, objective = 189
time: 301ms, objective = 185
time: 330ms, objective = 180
time: 349ms, objective = 178
time: 365ms, objective = 177
time: 384ms, objective = 176
time: 401ms, objective = 175
time: 418ms, objective = 174
time: 433ms, objective = 173
time: 450ms, objective = 172
time: 461ms, objective = 171
time: 481ms, objective = 169
time: 492ms, objective = 167
time: 513ms, objective = 166
time: 526ms, objective = 165
time: 545ms, objective = 164
time: 556ms, objective = 163
time: 572ms, objective = 162
time: 595ms, objective = 160
time: 613ms, objective = 159
time: 630ms, objective = 158
time: 647ms, objective = 157
time: 660ms, objective = 156
time: 673ms, objective = 154
time: 689ms, objective = 153
time: 707ms, objective = 152
time: 717ms, objective = 151
time: 727ms, objective = 146
time: 742ms, objective = 145
time: 754ms, objective = 141
time: 766ms, objective = 140
time: 774ms, objective = 139
time: 789ms, objective = 138
time: 797ms, objective = 132
time: 808ms, objective = 131
time: 821ms, objective = 130
time: 829ms, objective = 128
time: 838ms, objective = 123
time: 846ms, objective = 122
time: 856ms, objective = 120
time: 863ms, objective = 119
time: 872ms, objective = 118
time: 883ms, objective = 117
time: 894ms, objective = 116
time: 901ms, objective = 115
time: 912ms, objective = 114
time: 920ms, objective = 112
time: 932ms, objective = 110
time: 940ms, objective = 108
time: 950ms, objective = 102
time: 957ms, objective = 101
time: 968ms, objective = 99
time: 976ms, objective = 98
time: 987ms, objective = 97
time: 996ms, objective = 96
time: 1s, objective = 92
time: 1s, objective = 91
time: 1s, objective = 90
time: 1s, objective = 89
time: 1s, objective = 88
time: 1s, objective = 87
time: 1s, objective = 86
time: 1s, objective = 85
time: 1s, objective = 84
time: 1s, objective = 83
time: 1s, objective = 82
time: 1s, objective = 81
time: 1s, objective = 80
time: 1s, objective = 79
time: 1s, objective = 78
time: 1s, objective = 77
time: 1s, objective = 71
time: 1s, objective = 68
time: 1s, objective = 67
time: 1s, objective = 66
time: 1s, objective = 65
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 60
time: 1s, objective = 59
time: 1s, objective = 58
time: 1s, objective = 56
time: 1s, objective = 55
time: 1s, objective = 52
time: 1s, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 48
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
time: 1s, objective = 38
time: 1s, objective = 37
time: 1s, objective = 36
time: 1s, objective = 35
time: 1s, objective = 34
time: 1s, objective = 33
time: 1s, objective = 32
time: 1s, objective = 31
time: 1s, objective = 30
time: 1s, objective = 29
time: 1s, objective = 28
Found optimal solution with makespan 28 at time: 1s
