vars = 31977, values = 31501time: 190ms, objective = 156
time: 199ms, objective = 155
time: 221ms, objective = 154
time: 231ms, objective = 152
time: 244ms, objective = 151
time: 255ms, objective = 149
time: 265ms, objective = 146
time: 276ms, objective = 145
time: 285ms, objective = 144
time: 296ms, objective = 143
time: 306ms, objective = 141
time: 319ms, objective = 140
time: 326ms, objective = 139
time: 345ms, objective = 138
time: 356ms, objective = 137
time: 364ms, objective = 136
time: 378ms, objective = 134
time: 388ms, objective = 133
time: 394ms, objective = 132
time: 406ms, objective = 131
time: 419ms, objective = 128
time: 427ms, objective = 126
time: 438ms, objective = 125
time: 450ms, objective = 124
time: 460ms, objective = 123
time: 482ms, objective = 119
time: 491ms, objective = 118
time: 501ms, objective = 117
time: 511ms, objective = 116
time: 522ms, objective = 114
time: 531ms, objective = 113
time: 543ms, objective = 112
time: 550ms, objective = 110
time: 561ms, objective = 109
time: 570ms, objective = 108
time: 579ms, objective = 106
time: 590ms, objective = 104
time: 599ms, objective = 103
time: 608ms, objective = 102
time: 618ms, objective = 99
time: 624ms, objective = 97
time: 632ms, objective = 95
time: 641ms, objective = 94
time: 651ms, objective = 93
time: 659ms, objective = 92
time: 668ms, objective = 91
time: 676ms, objective = 90
time: 684ms, objective = 88
time: 694ms, objective = 87
time: 702ms, objective = 84
time: 712ms, objective = 83
time: 722ms, objective = 82
time: 730ms, objective = 81
time: 738ms, objective = 80
time: 746ms, objective = 79
time: 751ms, objective = 77
time: 759ms, objective = 76
time: 766ms, objective = 74
time: 773ms, objective = 72
time: 783ms, objective = 71
time: 788ms, objective = 69
time: 798ms, objective = 68
time: 804ms, objective = 64
time: 813ms, objective = 63
time: 819ms, objective = 62
time: 824ms, objective = 60
time: 832ms, objective = 59
time: 837ms, objective = 57
time: 845ms, objective = 56
time: 852ms, objective = 52
time: 857ms, objective = 51
time: 863ms, objective = 48
time: 869ms, objective = 46
time: 876ms, objective = 45
time: 883ms, objective = 43
time: 888ms, objective = 41
time: 893ms, objective = 40
time: 900ms, objective = 39
time: 904ms, objective = 37
time: 910ms, objective = 34
time: 914ms, objective = 33
time: 919ms, objective = 32
time: 922ms, objective = 30
time: 926ms, objective = 29
time: 932ms, objective = 28
Found optimal solution with makespan 28 at time: 934ms
