vars = 33441, values = 32941time: 197ms, objective = 47
time: 207ms, objective = 46
time: 212ms, objective = 45
time: 216ms, objective = 44
time: 220ms, objective = 42
time: 223ms, objective = 40
time: 227ms, objective = 39
time: 231ms, objective = 38
time: 234ms, objective = 37
time: 237ms, objective = 36
time: 240ms, objective = 35
time: 242ms, objective = 34
time: 246ms, objective = 33
time: 249ms, objective = 32
time: 253ms, objective = 31
time: 256ms, objective = 30
time: 260ms, objective = 29
time: 265ms, objective = 28
time: 268ms, objective = 27
Found optimal solution with makespan 27 at time: 270ms
