vars = 32591, values = 32101time: 192ms, objective = 86
time: 202ms, objective = 82
time: 208ms, objective = 81
time: 213ms, objective = 79
time: 220ms, objective = 78
time: 225ms, objective = 77
time: 230ms, objective = 75
time: 236ms, objective = 74
time: 241ms, objective = 73
time: 246ms, objective = 72
time: 252ms, objective = 69
time: 257ms, objective = 67
time: 262ms, objective = 66
time: 267ms, objective = 65
time: 273ms, objective = 64
time: 279ms, objective = 63
time: 284ms, objective = 61
time: 288ms, objective = 60
time: 294ms, objective = 59
time: 298ms, objective = 58
time: 302ms, objective = 57
time: 309ms, objective = 56
time: 315ms, objective = 55
time: 393ms, objective = 54
time: 409ms, objective = 53
time: 417ms, objective = 52
time: 3s, objective = 51
time: 3s, objective = 50
time: 3s, objective = 49
time: 4s, objective = 48
Found satisfiable solution with makespan 48 at time: 31s
