time: 240ms, objective = 242
time: 259ms, objective = 165
time: 269ms, objective = 164
time: 276ms, objective = 163
time: 283ms, objective = 162
time: 290ms, objective = 161
time: 298ms, objective = 160
time: 305ms, objective = 157
time: 312ms, objective = 156
time: 321ms, objective = 150
time: 328ms, objective = 149
time: 334ms, objective = 148
time: 341ms, objective = 147
time: 347ms, objective = 146
time: 354ms, objective = 143
time: 360ms, objective = 137
time: 368ms, objective = 135
time: 375ms, objective = 134
time: 382ms, objective = 132
time: 390ms, objective = 131
time: 397ms, objective = 127
time: 404ms, objective = 126
time: 410ms, objective = 125
time: 416ms, objective = 124
time: 424ms, objective = 123
time: 430ms, objective = 121
time: 449ms, objective = 120
time: 457ms, objective = 119
time: 463ms, objective = 118
time: 469ms, objective = 117
time: 475ms, objective = 114
time: 481ms, objective = 113
time: 487ms, objective = 112
time: 493ms, objective = 111
time: 500ms, objective = 109
time: 507ms, objective = 108
time: 512ms, objective = 104
time: 517ms, objective = 103
time: 524ms, objective = 102
time: 529ms, objective = 100
time: 535ms, objective = 99
time: 540ms, objective = 98
time: 546ms, objective = 97
time: 552ms, objective = 94
time: 558ms, objective = 93
time: 563ms, objective = 92
time: 569ms, objective = 90
time: 574ms, objective = 89
time: 579ms, objective = 88
time: 585ms, objective = 87
time: 591ms, objective = 82
time: 596ms, objective = 81
time: 602ms, objective = 80
time: 606ms, objective = 78
time: 612ms, objective = 75
time: 617ms, objective = 74
time: 621ms, objective = 73
time: 626ms, objective = 69
time: 632ms, objective = 68
time: 637ms, objective = 66
time: 642ms, objective = 65
time: 646ms, objective = 64
time: 651ms, objective = 63
time: 656ms, objective = 61
time: 661ms, objective = 60
time: 666ms, objective = 57
time: 671ms, objective = 56
time: 675ms, objective = 55
time: 680ms, objective = 54
time: 684ms, objective = 53
time: 689ms, objective = 50
time: 694ms, objective = 49
time: 698ms, objective = 48
time: 704ms, objective = 46
time: 709ms, objective = 45
time: 714ms, objective = 44
time: 718ms, objective = 43
time: 723ms, objective = 42
time: 728ms, objective = 40
time: 734ms, objective = 39
time: 739ms, objective = 38
time: 744ms, objective = 37
time: 749ms, objective = 36
time: 755ms, objective = 35
time: 759ms, objective = 34
time: 763ms, objective = 33
time: 769ms, objective = 32
time: 774ms, objective = 31
time: 778ms, objective = 30
time: 784ms, objective = 29
time: 791ms, objective = 28
time: 797ms, objective = 27
time: 839ms, objective = 26
Found optimal solution with makespan 26 at time: 842ms
