vars = 32343, values = 31861time: 198ms, objective = 58
time: 209ms, objective = 55
time: 215ms, objective = 54
time: 221ms, objective = 52
time: 225ms, objective = 51
time: 232ms, objective = 50
time: 238ms, objective = 49
time: 242ms, objective = 48
time: 247ms, objective = 47
time: 252ms, objective = 46
time: 260ms, objective = 45
time: 265ms, objective = 44
time: 284ms, objective = 43
time: 307ms, objective = 42
time: 313ms, objective = 41
time: 317ms, objective = 40
Found optimal solution with makespan 40 at time: 323ms
