vars = 33079, values = 32581time: 217ms, objective = 85
time: 226ms, objective = 84
time: 231ms, objective = 83
time: 237ms, objective = 82
time: 242ms, objective = 80
time: 249ms, objective = 79
time: 255ms, objective = 78
time: 260ms, objective = 77
time: 267ms, objective = 76
time: 272ms, objective = 75
time: 277ms, objective = 74
time: 284ms, objective = 73
time: 289ms, objective = 72
time: 296ms, objective = 71
time: 1s, objective = 70
time: 1s, objective = 69
time: 1s, objective = 68
time: 2s, objective = 67
time: 4s, objective = 66
time: 4s, objective = 65
time: 4s, objective = 64
time: 15s, objective = 63
time: 16s, objective = 62
time: 20s, objective = 61
Found satisfiable solution with makespan 61 at time: 101s
