vars = 33685, values = 33181time: 223ms, objective = 64
time: 232ms, objective = 63
time: 236ms, objective = 62
time: 240ms, objective = 61
time: 244ms, objective = 60
time: 247ms, objective = 59
time: 251ms, objective = 58
time: 254ms, objective = 57
time: 258ms, objective = 56
time: 261ms, objective = 55
time: 264ms, objective = 54
time: 268ms, objective = 53
time: 271ms, objective = 52
time: 275ms, objective = 51
time: 278ms, objective = 50
time: 281ms, objective = 49
time: 285ms, objective = 48
time: 289ms, objective = 47
time: 293ms, objective = 46
time: 296ms, objective = 45
time: 302ms, objective = 44
time: 305ms, objective = 43
time: 309ms, objective = 42
time: 311ms, objective = 41
time: 314ms, objective = 40
time: 318ms, objective = 39
time: 333ms, objective = 38
time: 337ms, objective = 37
time: 355ms, objective = 36
time: 359ms, objective = 35
time: 367ms, objective = 34
time: 383ms, objective = 33
time: 392ms, objective = 32
time: 395ms, objective = 31
time: 407ms, objective = 30
time: 423ms, objective = 29
time: 552ms, objective = 28
time: 576ms, objective = 27
Found optimal solution with makespan 27 at time: 579ms
