time: 277ms, objective = 245
time: 301ms, objective = 172
time: 311ms, objective = 171
time: 320ms, objective = 170
time: 328ms, objective = 167
time: 335ms, objective = 166
time: 343ms, objective = 165
time: 355ms, objective = 162
time: 368ms, objective = 161
time: 381ms, objective = 159
time: 389ms, objective = 158
time: 397ms, objective = 157
time: 406ms, objective = 156
time: 415ms, objective = 149
time: 422ms, objective = 148
time: 429ms, objective = 147
time: 436ms, objective = 146
time: 442ms, objective = 145
time: 451ms, objective = 141
time: 459ms, objective = 140
time: 468ms, objective = 139
time: 476ms, objective = 137
time: 482ms, objective = 136
time: 489ms, objective = 135
time: 496ms, objective = 134
time: 503ms, objective = 133
time: 520ms, objective = 131
time: 527ms, objective = 130
time: 533ms, objective = 128
time: 540ms, objective = 127
time: 546ms, objective = 126
time: 553ms, objective = 125
time: 559ms, objective = 124
time: 565ms, objective = 121
time: 572ms, objective = 120
time: 577ms, objective = 119
time: 584ms, objective = 116
time: 590ms, objective = 115
time: 597ms, objective = 114
time: 602ms, objective = 113
time: 607ms, objective = 112
time: 614ms, objective = 111
time: 619ms, objective = 110
time: 631ms, objective = 108
time: 644ms, objective = 107
time: 650ms, objective = 106
time: 657ms, objective = 105
time: 663ms, objective = 104
time: 668ms, objective = 103
time: 673ms, objective = 102
time: 679ms, objective = 101
time: 685ms, objective = 100
time: 690ms, objective = 99
time: 696ms, objective = 98
time: 702ms, objective = 97
time: 708ms, objective = 96
time: 714ms, objective = 95
time: 721ms, objective = 92
time: 728ms, objective = 91
time: 734ms, objective = 90
time: 740ms, objective = 87
time: 746ms, objective = 86
time: 754ms, objective = 85
time: 759ms, objective = 84
time: 765ms, objective = 83
time: 770ms, objective = 81
time: 778ms, objective = 80
time: 786ms, objective = 79
time: 791ms, objective = 77
time: 797ms, objective = 74
time: 802ms, objective = 72
time: 808ms, objective = 69
time: 813ms, objective = 67
time: 819ms, objective = 65
time: 825ms, objective = 63
time: 831ms, objective = 61
time: 836ms, objective = 60
time: 841ms, objective = 59
time: 846ms, objective = 58
time: 851ms, objective = 54
time: 857ms, objective = 53
time: 862ms, objective = 51
time: 867ms, objective = 49
time: 872ms, objective = 48
time: 876ms, objective = 47
time: 880ms, objective = 44
time: 885ms, objective = 43
time: 892ms, objective = 42
time: 898ms, objective = 41
time: 902ms, objective = 40
time: 907ms, objective = 39
time: 915ms, objective = 38
time: 920ms, objective = 37
time: 926ms, objective = 36
time: 930ms, objective = 35
time: 936ms, objective = 34
time: 941ms, objective = 33
time: 951ms, objective = 32
time: 987ms, objective = 31
time: 1s, objective = 30
time: 2s, objective = 29
Found optimal solution with makespan 29 at time: 3s
