vars = 31001, values = 30541time: 200ms, objective = 45
time: 208ms, objective = 44
time: 212ms, objective = 43
time: 215ms, objective = 42
time: 218ms, objective = 41
time: 221ms, objective = 40
time: 224ms, objective = 39
time: 227ms, objective = 38
time: 229ms, objective = 36
time: 233ms, objective = 35
time: 235ms, objective = 34
time: 238ms, objective = 33
time: 241ms, objective = 32
time: 250ms, objective = 31
time: 255ms, objective = 30
Found optimal solution with makespan 30 at time: 258ms
