vars = 31859, values = 31381time: 182ms, objective = 80
time: 192ms, objective = 79
time: 197ms, objective = 78
time: 203ms, objective = 77
time: 209ms, objective = 76
time: 214ms, objective = 75
time: 220ms, objective = 74
time: 226ms, objective = 72
time: 231ms, objective = 71
time: 235ms, objective = 70
time: 240ms, objective = 69
time: 245ms, objective = 68
time: 250ms, objective = 67
time: 254ms, objective = 66
time: 261ms, objective = 65
time: 267ms, objective = 64
time: 274ms, objective = 63
time: 279ms, objective = 62
time: 284ms, objective = 61
time: 290ms, objective = 60
time: 297ms, objective = 59
time: 307ms, objective = 58
time: 312ms, objective = 57
time: 320ms, objective = 56
time: 326ms, objective = 55
time: 331ms, objective = 54
time: 417ms, objective = 53
time: 772ms, objective = 52
time: 997ms, objective = 51
time: 1s, objective = 50
time: 1s, objective = 49
time: 4s, objective = 48
Found satisfiable solution with makespan 48 at time: 31s
