vars = 31001, values = 30541time: 164ms, objective = 117
time: 177ms, objective = 116
time: 184ms, objective = 114
time: 192ms, objective = 113
time: 199ms, objective = 112
time: 207ms, objective = 111
time: 214ms, objective = 110
time: 224ms, objective = 106
time: 232ms, objective = 105
time: 238ms, objective = 104
time: 246ms, objective = 103
time: 251ms, objective = 102
time: 259ms, objective = 101
time: 265ms, objective = 99
time: 274ms, objective = 98
time: 279ms, objective = 97
time: 287ms, objective = 96
time: 293ms, objective = 95
time: 300ms, objective = 94
time: 305ms, objective = 93
time: 314ms, objective = 92
time: 319ms, objective = 91
time: 327ms, objective = 90
time: 332ms, objective = 89
time: 339ms, objective = 88
time: 344ms, objective = 87
time: 352ms, objective = 86
time: 358ms, objective = 85
time: 365ms, objective = 84
time: 370ms, objective = 83
time: 377ms, objective = 82
time: 382ms, objective = 81
time: 388ms, objective = 80
time: 394ms, objective = 79
time: 400ms, objective = 78
time: 406ms, objective = 77
time: 411ms, objective = 76
time: 418ms, objective = 75
time: 424ms, objective = 74
time: 429ms, objective = 73
time: 434ms, objective = 72
time: 440ms, objective = 71
time: 445ms, objective = 70
time: 450ms, objective = 69
time: 456ms, objective = 68
time: 461ms, objective = 67
time: 466ms, objective = 66
time: 470ms, objective = 65
time: 477ms, objective = 64
time: 482ms, objective = 63
time: 487ms, objective = 62
time: 491ms, objective = 60
time: 497ms, objective = 59
time: 501ms, objective = 58
time: 506ms, objective = 57
time: 510ms, objective = 56
time: 516ms, objective = 55
time: 520ms, objective = 53
time: 525ms, objective = 52
time: 529ms, objective = 51
time: 534ms, objective = 50
time: 538ms, objective = 49
time: 542ms, objective = 48
time: 546ms, objective = 47
time: 550ms, objective = 46
time: 554ms, objective = 45
time: 559ms, objective = 44
time: 563ms, objective = 43
time: 568ms, objective = 42
time: 572ms, objective = 41
time: 576ms, objective = 40
time: 580ms, objective = 39
time: 586ms, objective = 38
time: 590ms, objective = 37
time: 595ms, objective = 36
time: 617ms, objective = 35
Found optimal solution with makespan 35 at time: 689ms
