time: 227ms, objective = 243
time: 245ms, objective = 242
time: 255ms, objective = 241
time: 261ms, objective = 240
time: 267ms, objective = 238
time: 274ms, objective = 237
time: 281ms, objective = 236
time: 287ms, objective = 235
time: 293ms, objective = 234
time: 299ms, objective = 233
time: 307ms, objective = 231
time: 313ms, objective = 230
time: 319ms, objective = 229
time: 325ms, objective = 228
time: 331ms, objective = 227
time: 339ms, objective = 226
time: 346ms, objective = 225
time: 351ms, objective = 224
time: 357ms, objective = 223
time: 364ms, objective = 221
time: 370ms, objective = 220
time: 375ms, objective = 219
time: 381ms, objective = 218
time: 386ms, objective = 217
time: 392ms, objective = 215
time: 397ms, objective = 214
time: 414ms, objective = 213
time: 420ms, objective = 212
time: 425ms, objective = 208
time: 431ms, objective = 207
time: 436ms, objective = 206
time: 441ms, objective = 205
time: 447ms, objective = 204
time: 452ms, objective = 203
time: 457ms, objective = 201
time: 463ms, objective = 199
time: 468ms, objective = 198
time: 473ms, objective = 197
time: 479ms, objective = 196
time: 484ms, objective = 195
time: 489ms, objective = 194
time: 494ms, objective = 190
time: 499ms, objective = 189
time: 505ms, objective = 188
time: 510ms, objective = 186
time: 515ms, objective = 184
time: 520ms, objective = 183
time: 525ms, objective = 182
time: 531ms, objective = 181
time: 536ms, objective = 178
time: 541ms, objective = 177
time: 546ms, objective = 175
time: 551ms, objective = 174
time: 556ms, objective = 168
time: 561ms, objective = 167
time: 566ms, objective = 164
time: 571ms, objective = 163
time: 576ms, objective = 162
time: 581ms, objective = 161
time: 586ms, objective = 160
time: 591ms, objective = 158
time: 596ms, objective = 154
time: 603ms, objective = 153
time: 607ms, objective = 151
time: 613ms, objective = 150
time: 617ms, objective = 149
time: 622ms, objective = 148
time: 627ms, objective = 147
time: 633ms, objective = 146
time: 638ms, objective = 145
time: 643ms, objective = 144
time: 647ms, objective = 143
time: 652ms, objective = 142
time: 657ms, objective = 141
time: 662ms, objective = 140
time: 667ms, objective = 138
time: 672ms, objective = 137
time: 676ms, objective = 136
time: 681ms, objective = 135
time: 685ms, objective = 134
time: 690ms, objective = 132
time: 695ms, objective = 126
time: 700ms, objective = 124
time: 705ms, objective = 122
time: 712ms, objective = 120
time: 717ms, objective = 118
time: 723ms, objective = 117
time: 730ms, objective = 116
time: 735ms, objective = 115
time: 741ms, objective = 114
time: 747ms, objective = 113
time: 752ms, objective = 112
time: 757ms, objective = 111
time: 762ms, objective = 109
time: 767ms, objective = 108
time: 771ms, objective = 107
time: 775ms, objective = 105
time: 779ms, objective = 104
time: 784ms, objective = 102
time: 789ms, objective = 101
time: 794ms, objective = 98
time: 798ms, objective = 96
time: 803ms, objective = 94
time: 807ms, objective = 93
time: 812ms, objective = 92
time: 816ms, objective = 91
time: 820ms, objective = 90
time: 824ms, objective = 89
time: 828ms, objective = 86
time: 833ms, objective = 85
time: 837ms, objective = 84
time: 841ms, objective = 82
time: 845ms, objective = 80
time: 849ms, objective = 79
time: 853ms, objective = 77
time: 857ms, objective = 75
time: 861ms, objective = 74
time: 865ms, objective = 72
time: 869ms, objective = 71
time: 873ms, objective = 69
time: 878ms, objective = 68
time: 883ms, objective = 65
time: 887ms, objective = 64
time: 892ms, objective = 63
time: 896ms, objective = 62
time: 900ms, objective = 60
time: 904ms, objective = 58
time: 909ms, objective = 57
time: 913ms, objective = 54
time: 917ms, objective = 52
time: 921ms, objective = 51
time: 925ms, objective = 50
time: 929ms, objective = 49
time: 990ms, objective = 48
time: 1s, objective = 47
Found optimal solution with makespan 47 at time: 2s
