vars = 30639, values = 30181time: 172ms, objective = 75
time: 180ms, objective = 71
time: 185ms, objective = 70
time: 189ms, objective = 69
time: 193ms, objective = 67
time: 197ms, objective = 66
time: 201ms, objective = 65
time: 206ms, objective = 64
time: 210ms, objective = 63
time: 216ms, objective = 61
time: 220ms, objective = 60
time: 225ms, objective = 59
time: 229ms, objective = 58
time: 234ms, objective = 57
time: 240ms, objective = 55
time: 244ms, objective = 54
time: 249ms, objective = 52
time: 254ms, objective = 48
time: 258ms, objective = 47
time: 262ms, objective = 46
time: 265ms, objective = 44
time: 269ms, objective = 43
time: 273ms, objective = 42
time: 277ms, objective = 41
time: 281ms, objective = 40
time: 284ms, objective = 39
time: 300ms, objective = 38
time: 303ms, objective = 37
time: 307ms, objective = 36
time: 310ms, objective = 35
time: 313ms, objective = 34
time: 316ms, objective = 33
time: 319ms, objective = 32
time: 322ms, objective = 31
time: 325ms, objective = 30
time: 328ms, objective = 29
time: 331ms, objective = 28
time: 333ms, objective = 27
time: 335ms, objective = 26
Found optimal solution with makespan 26 at time: 337ms
