vars = 30761, values = 30301time: 156ms, objective = 90
time: 164ms, objective = 89
time: 173ms, objective = 88
time: 178ms, objective = 86
time: 183ms, objective = 85
time: 187ms, objective = 84
time: 191ms, objective = 83
time: 195ms, objective = 81
time: 199ms, objective = 80
time: 203ms, objective = 79
time: 209ms, objective = 78
time: 213ms, objective = 77
time: 217ms, objective = 76
time: 228ms, objective = 75
time: 233ms, objective = 74
time: 237ms, objective = 73
time: 241ms, objective = 72
time: 244ms, objective = 71
time: 260ms, objective = 70
time: 297ms, objective = 69
time: 302ms, objective = 68
time: 350ms, objective = 67
time: 354ms, objective = 66
time: 361ms, objective = 65
time: 800ms, objective = 64
time: 895ms, objective = 63
time: 1s, objective = 62
time: 1s, objective = 61
time: 1s, objective = 60
time: 1s, objective = 59
time: 3s, objective = 58
time: 3s, objective = 57
time: 3s, objective = 56
time: 4s, objective = 55
time: 11s, objective = 54
time: 11s, objective = 53
time: 12s, objective = 52
time: 17s, objective = 51
time: 73s, objective = 50
time: 86s, objective = 49
Found satisfiable solution with makespan 49 at time: 100s
