optimal, 31, 300ms

optimal, 25, 356ms

optimal, 27, 286ms

optimal, 34, 287ms

optimal, 30, 271ms

optimal, 27, 579ms

optimal, 31, 363ms

optimal, 35, 271ms

optimal, 26, 231ms

optimal, 32, 227ms

optimal, 26, 208ms

optimal, 32, 1s

optimal, 28, 220ms

optimal, 24, 203ms

optimal, 36, 228ms

optimal, 33, 216ms

optimal, 25, 207ms

optimal, 22, 224ms

optimal, 31, 214ms

optimal, 38, 220ms

optimal, 35, 208ms

optimal, 35, 197ms

optimal, 28, 214ms

optimal, 31, 203ms

optimal, 35, 193ms

optimal, 35, 213ms

optimal, 33, 203ms

optimal, 32, 228ms

optimal, 30, 191ms

optimal, 26, 201ms

optimal, 29, 224ms

optimal, 28, 675ms

optimal, 31, 210ms

optimal, 34, 191ms

optimal, 29, 1s

optimal, 25, 207ms

optimal, 34, 241ms

optimal, 27, 526ms

optimal, 28, 234ms

optimal, 22, 212ms

optimal, 37, 298ms

satisfiable, 42, 101s

optimal, 40, 20s

optimal, 41, 97s

optimal, 41, 74s

optimal, 38, 22s

optimal, 38, 8s

optimal, 41, 9s

optimal, 28, 738ms

optimal, 30, 62s

optimal, 37, 231ms

optimal, 29, 215ms

optimal, 32, 412ms

optimal, 30, 2s

optimal, 34, 556ms

optimal, 26, 512ms

optimal, 29, 224ms

optimal, 34, 206ms

optimal, 41, 281ms

optimal, 31, 219ms

optimal, 40, 224ms

optimal, 38, 208ms

optimal, 34, 619ms

optimal, 33, 203ms

optimal, 30, 203ms

optimal, 24, 380ms

optimal, 22, 231ms

optimal, 27, 216ms

optimal, 23, 204ms

optimal, 28, 217ms

optimal, 27, 229ms

optimal, 32, 196ms

optimal, 41, 1s

optimal, 23, 251ms

optimal, 19, 219ms

optimal, 30, 245ms

optimal, 30, 229ms

optimal, 22, 191ms

optimal, 25, 196ms

optimal, 24, 240ms

optimal, 34, 271ms

optimal, 26, 217ms

optimal, 26, 269ms

optimal, 33, 256ms

optimal, 39, 1s

optimal, 29, 211ms

optimal, 33, 239ms

optimal, 32, 208ms

optimal, 31, 224ms

optimal, 34, 241ms

optimal, 28, 195ms

optimal, 33, 697ms

optimal, 33, 214ms

optimal, 35, 194ms

optimal, 31, 200ms

optimal, 21, 215ms

optimal, 25, 221ms

optimal, 35, 2s

optimal, 18, 2s

optimal, 25, 202ms

optimal, 35, 205ms

optimal, 29, 230ms

optimal, 21, 218ms

optimal, 31, 207ms

optimal, 30, 203ms

optimal, 27, 205ms

optimal, 24, 218ms

optimal, 36, 199ms

optimal, 34, 1s

optimal, 25, 214ms

optimal, 30, 196ms

optimal, 28, 191ms

optimal, 25, 931ms

optimal, 27, 405ms

optimal, 35, 204ms

optimal, 29, 215ms

optimal, 24, 205ms

optimal, 30, 189ms

optimal, 33, 223ms

optimal, 26, 1s

optimal, 38, 3s

optimal, 45, 3s

optimal, 34, 79s

optimal, 36, 29s

optimal, 37, 1s

optimal, 37, 12s

optimal, 33, 3s

optimal, 36, 29s

optimal, 44, 1s

optimal, 32, 3s

optimal, 26, 218ms

optimal, 23, 821ms

optimal, 36, 280ms

optimal, 25, 232ms

optimal, 26, 219ms

optimal, 30, 458ms

optimal, 31, 209ms

optimal, 38, 208ms

optimal, 33, 279ms

optimal, 34, 216ms

optimal, 25, 747ms

optimal, 21, 204ms

optimal, 33, 194ms

optimal, 23, 212ms

optimal, 24, 229ms

optimal, 32, 225ms

optimal, 27, 231ms

optimal, 24, 206ms

optimal, 23, 203ms

optimal, 26, 199ms

optimal, 27, 239ms

optimal, 37, 203ms

optimal, 31, 210ms

optimal, 21, 1s

optimal, 29, 283ms

optimal, 37, 219ms

optimal, 30, 213ms

optimal, 29, 224ms

optimal, 38, 198ms

optimal, 31, 189ms

optimal, 34, 254ms

optimal, 27, 1s

optimal, 32, 371ms

optimal, 24, 224ms

optimal, 30, 270ms

optimal, 27, 580ms

optimal, 32, 234ms

optimal, 33, 254ms

optimal, 33, 201ms

optimal, 51, 249ms

optimal, 21, 570ms

optimal, 22, 214ms

optimal, 22, 187ms

optimal, 42, 194ms

optimal, 34, 231ms

optimal, 22, 212ms

optimal, 29, 226ms

optimal, 29, 291ms

optimal, 40, 239ms

optimal, 21, 231ms

optimal, 38, 218ms

optimal, 29, 187ms

optimal, 29, 188ms

optimal, 28, 222ms

optimal, 28, 1s

optimal, 40, 206ms

optimal, 25, 212ms

optimal, 30, 200ms

optimal, 42, 186ms

optimal, 37, 204ms

optimal, 37, 197ms

optimal, 26, 182ms

optimal, 25, 191ms

optimal, 31, 226ms

optimal, 33, 207ms

optimal, 23, 197ms

optimal, 29, 211ms

optimal, 37, 219ms

optimal, 36, 224ms

optimal, 28, 999ms

optimal, 46, 2s

optimal, 36, 2s

optimal, 34, 59s

optimal, 32, 2s

optimal, 33, 2s

