31
27
34
30
27
31
35
26
32
25
26
28
24
36
33
25
22
31
38
32
35
28
31
35
35
33
32
30
26
35
29
31
34
29
25
34
27
28
22
28
37
40
41
41
38
38
41
28
30
42
37
32
30
34
26
29
34
41
31
29
40
34
33
30
24
22
27
23
28
38
27
41
23
19
30
30
22
25
24
32
34
26
33
39
29
33
32
31
34
26
28
33
35
31
21
25
35
18
25
33
35
21
31
30
27
24
36
34
25
29
30
25
27
35
29
24
30
33
26
28
38
34
36
37
37
33
36
44
32
45
26
36
25
26
30
31
38
33
34
23
25
33
23
24
32
27
24
23
26
21
27
31
21
29
37
30
29
38
31
37
34
32
24
30
27
32
33
33
51
27
21
22
42
34
22
29
29
40
21
22
38
29
28
28
40
25
30
42
37
29
37
25
31
33
23
29
37
36
28
26
46
34
32
33
34
42
38
50
37
36
36
30
29
35
30
41
27
28
36
19
25
43
31
29
43
32
45
26
33
20
31
32
28
27
29
29
36
29
22
29
47
45
45
57
48
41
45
39
44
39
39
32
38
42
43
41
44
47
38
54
34
35
39
47
42
41
35
40
36
51
54
58
56
54
50
62
57
44
59
42
46
44
34
50
50
36
38
40
45
37
43
42
49
49
32
36
38
42
42
44
38
41
36
40
48
41
48
41
43
44
35
34
40
33
37
32
39
30
42
38
35
26
37
28
35
30
29
28
31
36
29
32
26
27
44
28
33
34
38
30
41
27
34
33
29
25
35
36
35
31
40
48
42
49
41
46
46
48
42
42
33
40
30
37
33
33
43
33
40
37
39
29
29
38
26
34
28
38
34
42
28
30
35
24
25
31
32
28
37
28
33
49
35
37
37
31
36
34
33
30
28
37
43
34
37
37
22
27
25
30
32
23
27
51
33
38
26
33
35
27
32
23
22
29
30
30
30
26
31
29
42
38
34
44
49
43
37
38
42
37
33
28
22
30
28
30
39
31
28
29
29
31
28
41
24
25
44
44
27
29
21
31
34
32
29
26
30
29
33
39
30
32
29
29
27
23
27
29
26
32
30
32
31
27
28
24
26
28
30
27
24
23
34
25
28
27
34
26
34
29
22
38
39
23
34
36
25
29
31
23
37
36
39
38
39
35
44
46
44
41
26
33
26
33
42
36
27
38
26
26
29
30
24
31
37
39
26
31
25
27
25
23
34
25
36
29
34
23
31
36
