,,
optimal,39, 210ms
,,
optimal,31, 205ms
,,
optimal,34, 197ms
,,
optimal,32, 759ms
,,
optimal,29, 193ms
,,
optimal,26, 176ms
,,
optimal,30, 170ms
,,
optimal,29, 188ms
,,
optimal,33, 208ms
,,
optimal,30, 720ms
,,
optimal,32, 186ms
,,
optimal,32, 1s
,,
optimal,29, 310ms
,,
optimal,29, 736ms
,,
optimal,27, 208ms
,,
optimal,23, 277ms
,,
optimal,27, 1s
,,
optimal,29, 266ms
,,
optimal,26, 184ms
,,
optimal,30, 209ms
,,
optimal,27, 183ms
,,
optimal,32, 186ms
,,
optimal,31, 216ms
,,
optimal,27, 170ms
,,
optimal,28, 233ms
,,
optimal,24, 182ms
,,
optimal,26, 285ms
,,
optimal,28, 198ms
,,
optimal,30, 176ms
,,
optimal,24, 212ms
,,
optimal,29, 182ms
,,
optimal,23, 199ms
,,
optimal,34, 202ms
,,
optimal,25, 170ms
,,
optimal,28, 200ms
,,
optimal,27, 203ms
,,
optimal,34, 195ms
,,
optimal,26, 546ms
,,
optimal,34, 182ms
,,
optimal,22, 2s
,,
optimal,23, 185ms
,,
optimal,38, 215ms
,,
optimal,39, 220ms
,,
optimal,23, 212ms
,,
optimal,34, 185ms
,,
optimal,36, 251ms
,,
optimal,25, 1s
,,
optimal,29, 195ms
,,
optimal,31, 204ms
,,
optimal,37, 1s
,,
optimal,41, 6s
,,
optimal,36, 2s
,,
optimal,39, 3s
,,
optimal,38, 22s
,,
optimal,39, 7s
,,
optimal,35, 26s
,,
optimal,44, 5s
,,
optimal,46, 3s
,,
optimal,44, 24s
,,
optimal,26, 266ms
,,
optimal,26, 318ms
,,
optimal,33, 713ms
,,
optimal,26, 882ms
,,
optimal,33, 243ms
,,
optimal,42, 199ms
,,
optimal,36, 264ms
,,
optimal,27, 235ms
,,
optimal,38, 189ms
,,
optimal,26, 210ms
,,
optimal,29, 2s
,,
optimal,27, 191ms
,,
optimal,30, 185ms
,,
optimal,24, 171ms
,,
optimal,31, 213ms
,,
optimal,37, 184ms
,,
optimal,39, 185ms
,,
optimal,26, 202ms
,,
optimal,31, 155ms
,,
optimal,25, 211ms
,,
optimal,25, 201ms
,,
optimal,36, 166ms
,,
optimal,23, 200ms
,,
optimal,34, 177ms
,,
optimal,25, 201ms
,,
optimal,36, 1s
,,
optimal,29, 171ms
,,
optimal,34, 156ms
,,
optimal,23, 2s
,,
optimal,31, 202ms
