optimal, 31, 214ms

optimal, 25, 248ms

optimal, 27, 380ms

optimal, 34, 244ms

optimal, 30, 262ms

optimal, 27, 294ms

optimal, 31, 287ms

optimal, 35, 226ms

optimal, 26, 214ms

optimal, 32, 171ms

optimal, 26, 189ms

optimal, 32, 2s

optimal, 28, 170ms

optimal, 24, 161ms

optimal, 36, 186ms

optimal, 33, 180ms

optimal, 25, 192ms

optimal, 22, 211ms

optimal, 31, 207ms

optimal, 38, 168ms

optimal, 35, 167ms

optimal, 35, 165ms

optimal, 28, 190ms

optimal, 31, 180ms

optimal, 35, 162ms

optimal, 35, 164ms

optimal, 33, 192ms

optimal, 32, 177ms

optimal, 30, 165ms

optimal, 26, 167ms

optimal, 29, 227ms

optimal, 28, 805ms

optimal, 31, 180ms

optimal, 34, 161ms

optimal, 29, 1s

optimal, 25, 163ms

optimal, 34, 189ms

optimal, 27, 815ms

optimal, 28, 216ms

optimal, 22, 173ms

optimal, 37, 211ms

satisfiable, 42, 100s

optimal, 40, 16s

satisfiable, 41, 101s

optimal, 41, 39s

optimal, 38, 28s

optimal, 38, 6s

optimal, 41, 13s

optimal, 28, 792ms

optimal, 30, 22s

optimal, 37, 161ms

optimal, 29, 198ms

optimal, 32, 455ms

optimal, 30, 3s

optimal, 34, 530ms

optimal, 26, 1s

optimal, 29, 205ms

optimal, 34, 183ms

optimal, 41, 299ms

optimal, 31, 203ms

optimal, 40, 199ms

optimal, 38, 176ms

optimal, 34, 574ms

optimal, 33, 160ms

optimal, 30, 200ms

optimal, 24, 598ms

optimal, 22, 213ms

optimal, 27, 202ms

optimal, 23, 165ms

optimal, 28, 210ms

optimal, 27, 171ms

optimal, 32, 181ms

optimal, 41, 1s

optimal, 23, 208ms

optimal, 19, 181ms

optimal, 30, 199ms

optimal, 30, 213ms

optimal, 22, 155ms

optimal, 25, 179ms

optimal, 24, 229ms

optimal, 34, 252ms

optimal, 26, 211ms

optimal, 26, 217ms

optimal, 33, 421ms

optimal, 39, 1s

optimal, 29, 196ms

optimal, 33, 240ms

optimal, 32, 210ms

optimal, 31, 207ms

optimal, 34, 213ms

optimal, 28, 181ms

optimal, 33, 720ms

optimal, 33, 158ms

optimal, 35, 165ms

optimal, 31, 174ms

optimal, 21, 196ms

optimal, 25, 202ms

optimal, 35, 2s

optimal, 18, 2s

optimal, 25, 163ms

optimal, 35, 178ms

optimal, 29, 178ms

optimal, 21, 203ms

optimal, 31, 181ms

optimal, 30, 170ms

optimal, 27, 182ms

optimal, 24, 183ms

optimal, 36, 169ms

optimal, 34, 1s

optimal, 25, 191ms

optimal, 30, 181ms

optimal, 28, 150ms

optimal, 25, 1s

optimal, 27, 365ms

optimal, 35, 172ms

optimal, 29, 188ms

optimal, 24, 195ms

optimal, 30, 156ms

optimal, 33, 205ms

optimal, 26, 1s

optimal, 38, 3s

optimal, 45, 2s

optimal, 34, 91s

optimal, 36, 77s

