optimal,31, 357ms
,,
optimal,25, 379ms
,,
optimal,27, 316ms
,,
optimal,34, 314ms
,,
optimal,30, 307ms
,,
optimal,27, 796ms
,,
optimal,31, 425ms
,,
optimal,35, 243ms
,,
optimal,26, 252ms
,,
optimal,32, 251ms
,,
optimal,26, 213ms
,,
optimal,32, 2s
,,
optimal,28, 208ms
,,
optimal,24, 222ms
,,
optimal,36, 234ms
,,
optimal,33, 223ms
,,
optimal,25, 221ms
,,
optimal,22, 265ms
,,
optimal,31, 230ms
,,
optimal,38, 236ms
,,
optimal,35, 213ms
,,
optimal,35, 215ms
,,
optimal,28, 229ms
,,
optimal,31, 214ms
,,
optimal,35, 204ms
,,
optimal,35, 213ms
,,
optimal,33, 213ms
,,
optimal,32, 230ms
,,
optimal,30, 212ms
,,
optimal,26, 205ms
,,
optimal,29, 246ms
,,
optimal,28, 892ms
,,
optimal,31, 229ms
,,
optimal,34, 228ms
,,
optimal,29, 1s
,,
optimal,25, 232ms
,,
optimal,34, 229ms
,,
optimal,27, 628ms
,,
optimal,28, 275ms
,,
optimal,22, 222ms
,,
optimal,37, 343ms
,,
satisfiable,42, 31s
,,
optimal,40, 26s
,,
satisfiable,41, 31s
,,
satisfiable,42, 30s
,,
optimal,38, 28s
,,
optimal,38, 10s
,,
optimal,41, 12s
,,
optimal,28, 872ms
,,
satisfiable,31, 31s
,,
optimal,37, 225ms
,,
optimal,29, 230ms
,,
optimal,32, 496ms
,,
optimal,30, 2s
,,
optimal,34, 619ms
,,
optimal,26, 590ms
,,
optimal,29, 277ms
,,
optimal,34, 223ms
,,
optimal,41, 308ms
,,
optimal,31, 232ms
,,
optimal,40, 224ms
,,
optimal,38, 229ms
,,
optimal,34, 775ms
,,
optimal,33, 209ms
,,
optimal,30, 233ms
,,
optimal,24, 442ms
,,
optimal,22, 237ms
,,
optimal,27, 220ms
,,
optimal,23, 232ms
,,
optimal,28, 245ms
,,
optimal,27, 220ms
,,
optimal,32, 207ms
,,
optimal,41, 2s
,,
optimal,23, 317ms
,,
optimal,19, 237ms
,,
optimal,30, 330ms
,,
optimal,30, 245ms
,,
optimal,22, 202ms
,,
optimal,25, 216ms
,,
optimal,24, 251ms
,,
optimal,34, 282ms
,,
optimal,26, 234ms
,,
optimal,26, 300ms
,,
optimal,33, 272ms
,,
optimal,39, 1s
,,
optimal,29, 238ms
,,
optimal,33, 251ms
,,
optimal,32, 230ms
,,
optimal,31, 240ms
,,
optimal,34, 271ms
,,
optimal,28, 215ms
,,
optimal,33, 783ms
,,
optimal,33, 219ms
,,
optimal,35, 224ms
,,
optimal,31, 230ms
,,
optimal,21, 231ms
,,
optimal,25, 226ms
,,
optimal,35, 2s
,,
optimal,18, 3s
,,
optimal,25, 229ms
,,
optimal,35, 218ms
,,
optimal,29, 244ms
,,
optimal,21, 238ms
,,
optimal,31, 227ms
,,
optimal,30, 214ms
,,
optimal,27, 208ms
,,
optimal,24, 220ms
,,
optimal,36, 213ms
,,
optimal,34, 2s
,,
optimal,25, 233ms
,,
optimal,30, 222ms
,,
optimal,28, 248ms
