time: 201ms, objective = 229
time: 219ms, objective = 228
time: 226ms, objective = 227
time: 234ms, objective = 226
time: 241ms, objective = 225
time: 247ms, objective = 224
time: 253ms, objective = 223
time: 259ms, objective = 222
time: 266ms, objective = 221
time: 274ms, objective = 220
time: 281ms, objective = 219
time: 287ms, objective = 217
time: 293ms, objective = 216
time: 298ms, objective = 215
time: 304ms, objective = 213
time: 310ms, objective = 212
time: 315ms, objective = 211
time: 321ms, objective = 208
time: 327ms, objective = 207
time: 333ms, objective = 206
time: 339ms, objective = 205
time: 345ms, objective = 204
time: 350ms, objective = 203
time: 356ms, objective = 202
time: 361ms, objective = 201
time: 367ms, objective = 199
time: 384ms, objective = 197
time: 388ms, objective = 196
time: 393ms, objective = 195
time: 398ms, objective = 194
time: 403ms, objective = 193
time: 409ms, objective = 192
time: 415ms, objective = 190
time: 420ms, objective = 189
time: 426ms, objective = 187
time: 432ms, objective = 186
time: 438ms, objective = 185
time: 444ms, objective = 184
time: 450ms, objective = 183
time: 455ms, objective = 181
time: 461ms, objective = 179
time: 467ms, objective = 178
time: 473ms, objective = 177
time: 479ms, objective = 176
time: 484ms, objective = 175
time: 491ms, objective = 174
time: 497ms, objective = 173
time: 503ms, objective = 172
time: 509ms, objective = 171
time: 514ms, objective = 170
time: 520ms, objective = 169
time: 524ms, objective = 167
time: 530ms, objective = 166
time: 534ms, objective = 164
time: 540ms, objective = 163
time: 545ms, objective = 162
time: 550ms, objective = 161
time: 554ms, objective = 160
time: 559ms, objective = 156
time: 563ms, objective = 154
time: 568ms, objective = 153
time: 573ms, objective = 152
time: 577ms, objective = 151
time: 582ms, objective = 149
time: 586ms, objective = 148
time: 591ms, objective = 147
time: 596ms, objective = 146
time: 601ms, objective = 145
time: 606ms, objective = 144
time: 610ms, objective = 143
time: 615ms, objective = 142
time: 619ms, objective = 140
time: 623ms, objective = 139
time: 628ms, objective = 138
time: 632ms, objective = 137
time: 637ms, objective = 133
time: 641ms, objective = 132
time: 646ms, objective = 131
time: 650ms, objective = 130
time: 654ms, objective = 129
time: 659ms, objective = 128
time: 663ms, objective = 127
time: 667ms, objective = 126
time: 671ms, objective = 125
time: 676ms, objective = 124
time: 680ms, objective = 122
time: 685ms, objective = 121
time: 689ms, objective = 119
time: 693ms, objective = 117
time: 698ms, objective = 115
time: 703ms, objective = 113
time: 707ms, objective = 111
time: 711ms, objective = 109
time: 715ms, objective = 108
time: 719ms, objective = 106
time: 723ms, objective = 104
time: 728ms, objective = 103
time: 732ms, objective = 101
time: 736ms, objective = 99
time: 740ms, objective = 98
time: 744ms, objective = 95
time: 748ms, objective = 93
time: 752ms, objective = 92
time: 756ms, objective = 91
time: 761ms, objective = 90
time: 765ms, objective = 89
time: 769ms, objective = 88
time: 773ms, objective = 85
time: 777ms, objective = 83
time: 781ms, objective = 81
time: 785ms, objective = 80
time: 789ms, objective = 79
time: 793ms, objective = 78
time: 796ms, objective = 77
time: 800ms, objective = 76
time: 804ms, objective = 75
time: 807ms, objective = 74
time: 811ms, objective = 73
time: 815ms, objective = 72
time: 818ms, objective = 69
time: 822ms, objective = 68
time: 825ms, objective = 64
time: 829ms, objective = 63
time: 832ms, objective = 62
time: 836ms, objective = 60
time: 839ms, objective = 59
time: 843ms, objective = 54
time: 847ms, objective = 52
time: 851ms, objective = 51
time: 854ms, objective = 50
time: 857ms, objective = 49
time: 861ms, objective = 47
time: 865ms, objective = 46
time: 868ms, objective = 44
time: 872ms, objective = 43
time: 876ms, objective = 41
time: 879ms, objective = 39
time: 882ms, objective = 38
time: 886ms, objective = 37
time: 888ms, objective = 36
time: 892ms, objective = 34
time: 894ms, objective = 33
time: 897ms, objective = 31
time: 900ms, objective = 26
time: 904ms, objective = 25
time: 907ms, objective = 23
time: 910ms, objective = 22
time: 914ms, objective = 21
time: 916ms, objective = 20
Found optimal solution with makespan 20 at time: 917ms
