time: 217ms, objective = 246
time: 238ms, objective = 245
time: 244ms, objective = 244
time: 250ms, objective = 243
time: 259ms, objective = 241
time: 264ms, objective = 240
time: 270ms, objective = 239
time: 276ms, objective = 237
time: 281ms, objective = 236
time: 287ms, objective = 235
time: 293ms, objective = 233
time: 298ms, objective = 232
time: 304ms, objective = 230
time: 310ms, objective = 229
time: 316ms, objective = 228
time: 322ms, objective = 226
time: 327ms, objective = 223
time: 332ms, objective = 222
time: 339ms, objective = 221
time: 344ms, objective = 220
time: 349ms, objective = 219
time: 355ms, objective = 218
time: 361ms, objective = 215
time: 367ms, objective = 213
time: 372ms, objective = 212
time: 378ms, objective = 211
time: 394ms, objective = 209
time: 399ms, objective = 206
time: 408ms, objective = 205
time: 413ms, objective = 202
time: 418ms, objective = 201
time: 424ms, objective = 198
time: 429ms, objective = 197
time: 434ms, objective = 196
time: 439ms, objective = 195
time: 446ms, objective = 194
time: 451ms, objective = 189
time: 456ms, objective = 188
time: 461ms, objective = 187
time: 466ms, objective = 186
time: 471ms, objective = 184
time: 476ms, objective = 183
time: 481ms, objective = 182
time: 486ms, objective = 181
time: 491ms, objective = 180
time: 498ms, objective = 179
time: 504ms, objective = 177
time: 509ms, objective = 175
time: 516ms, objective = 174
time: 522ms, objective = 173
time: 527ms, objective = 171
time: 532ms, objective = 168
time: 537ms, objective = 165
time: 542ms, objective = 164
time: 546ms, objective = 162
time: 551ms, objective = 161
time: 556ms, objective = 159
time: 560ms, objective = 158
time: 565ms, objective = 157
time: 569ms, objective = 154
time: 574ms, objective = 153
time: 579ms, objective = 151
time: 583ms, objective = 148
time: 589ms, objective = 147
time: 593ms, objective = 146
time: 598ms, objective = 145
time: 602ms, objective = 143
time: 607ms, objective = 142
time: 611ms, objective = 139
time: 615ms, objective = 138
time: 620ms, objective = 136
time: 625ms, objective = 134
time: 629ms, objective = 131
time: 634ms, objective = 130
time: 638ms, objective = 128
time: 642ms, objective = 127
time: 647ms, objective = 126
time: 651ms, objective = 124
time: 655ms, objective = 123
time: 659ms, objective = 122
time: 663ms, objective = 121
time: 668ms, objective = 120
time: 672ms, objective = 116
time: 676ms, objective = 115
time: 680ms, objective = 114
time: 685ms, objective = 112
time: 689ms, objective = 111
time: 693ms, objective = 110
time: 697ms, objective = 109
time: 701ms, objective = 106
time: 705ms, objective = 104
time: 709ms, objective = 103
time: 713ms, objective = 102
time: 717ms, objective = 101
time: 721ms, objective = 100
time: 725ms, objective = 99
time: 729ms, objective = 98
time: 733ms, objective = 97
time: 737ms, objective = 96
time: 740ms, objective = 94
time: 745ms, objective = 93
time: 748ms, objective = 91
time: 752ms, objective = 88
time: 756ms, objective = 85
time: 761ms, objective = 84
time: 765ms, objective = 82
time: 769ms, objective = 81
time: 773ms, objective = 80
time: 776ms, objective = 79
time: 780ms, objective = 78
time: 784ms, objective = 77
time: 788ms, objective = 76
time: 793ms, objective = 75
time: 798ms, objective = 73
time: 802ms, objective = 71
time: 807ms, objective = 70
time: 810ms, objective = 69
time: 814ms, objective = 67
time: 818ms, objective = 65
time: 821ms, objective = 64
time: 825ms, objective = 63
time: 830ms, objective = 62
time: 834ms, objective = 61
time: 838ms, objective = 60
time: 841ms, objective = 59
time: 846ms, objective = 58
time: 850ms, objective = 57
time: 854ms, objective = 56
time: 857ms, objective = 55
time: 861ms, objective = 54
time: 865ms, objective = 53
time: 871ms, objective = 52
time: 875ms, objective = 51
time: 879ms, objective = 50
time: 883ms, objective = 49
time: 889ms, objective = 48
time: 987ms, objective = 47
time: 993ms, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
Found optimal solution with makespan 43 at time: 4s
