vars = 32103, values = 31621time: 187ms, objective = 60
time: 196ms, objective = 59
time: 200ms, objective = 58
time: 204ms, objective = 57
time: 208ms, objective = 56
time: 211ms, objective = 55
time: 214ms, objective = 54
time: 226ms, objective = 53
time: 231ms, objective = 52
time: 234ms, objective = 51
time: 246ms, objective = 50
time: 569ms, objective = 49
time: 572ms, objective = 48
time: 689ms, objective = 47
time: 3s, objective = 46
time: 6s, objective = 45
time: 7s, objective = 44
time: 14s, objective = 43
Found satisfiable solution with makespan 43 at time: 31s
