vars = 33319, values = 32821time: 189ms, objective = 49
time: 200ms, objective = 48
time: 205ms, objective = 47
time: 209ms, objective = 46
time: 213ms, objective = 45
time: 217ms, objective = 44
time: 222ms, objective = 42
time: 227ms, objective = 41
time: 230ms, objective = 40
time: 234ms, objective = 39
time: 239ms, objective = 38
time: 243ms, objective = 37
time: 247ms, objective = 36
time: 251ms, objective = 35
time: 255ms, objective = 34
time: 259ms, objective = 33
time: 262ms, objective = 32
time: 264ms, objective = 31
time: 267ms, objective = 30
Found optimal solution with makespan 30 at time: 269ms
