vars = 31737, values = 31261time: 194ms, objective = 47
time: 202ms, objective = 46
time: 206ms, objective = 45
time: 209ms, objective = 44
time: 212ms, objective = 43
time: 216ms, objective = 42
time: 219ms, objective = 41
time: 222ms, objective = 40
time: 225ms, objective = 39
time: 227ms, objective = 38
time: 231ms, objective = 37
time: 234ms, objective = 36
time: 239ms, objective = 35
time: 241ms, objective = 34
time: 245ms, objective = 33
time: 247ms, objective = 32
time: 252ms, objective = 31
time: 257ms, objective = 30
time: 261ms, objective = 29
time: 264ms, objective = 28
time: 266ms, objective = 27
time: 286ms, objective = 26
Found optimal solution with makespan 26 at time: 291ms
