vars = 32835, values = 32341time: 205ms, objective = 55
time: 214ms, objective = 54
time: 218ms, objective = 53
time: 226ms, objective = 52
time: 231ms, objective = 50
time: 235ms, objective = 49
time: 238ms, objective = 48
time: 244ms, objective = 47
time: 251ms, objective = 46
time: 255ms, objective = 45
time: 265ms, objective = 44
time: 270ms, objective = 43
time: 274ms, objective = 42
time: 282ms, objective = 41
time: 290ms, objective = 40
time: 293ms, objective = 39
time: 298ms, objective = 38
time: 301ms, objective = 37
Found optimal solution with makespan 37 at time: 302ms
