vars = 32099, values = 31621time: 178ms, objective = 237
time: 185ms, objective = 236
time: 194ms, objective = 235
time: 205ms, objective = 234
time: 213ms, objective = 230
time: 224ms, objective = 229
time: 234ms, objective = 198
time: 243ms, objective = 197
time: 250ms, objective = 196
time: 261ms, objective = 195
time: 268ms, objective = 192
time: 279ms, objective = 191
time: 288ms, objective = 158
time: 295ms, objective = 157
time: 303ms, objective = 156
time: 309ms, objective = 155
time: 318ms, objective = 154
time: 324ms, objective = 152
time: 331ms, objective = 149
time: 337ms, objective = 148
time: 344ms, objective = 147
time: 349ms, objective = 146
time: 357ms, objective = 145
time: 362ms, objective = 144
time: 368ms, objective = 143
time: 387ms, objective = 142
time: 393ms, objective = 139
time: 399ms, objective = 138
time: 405ms, objective = 136
time: 412ms, objective = 135
time: 419ms, objective = 133
time: 425ms, objective = 132
time: 432ms, objective = 130
time: 439ms, objective = 129
time: 449ms, objective = 128
time: 455ms, objective = 127
time: 461ms, objective = 126
time: 466ms, objective = 123
time: 473ms, objective = 122
time: 478ms, objective = 121
time: 484ms, objective = 120
time: 490ms, objective = 119
time: 495ms, objective = 118
time: 502ms, objective = 117
time: 508ms, objective = 116
time: 514ms, objective = 115
time: 520ms, objective = 114
time: 525ms, objective = 113
time: 530ms, objective = 112
time: 536ms, objective = 110
time: 542ms, objective = 109
time: 548ms, objective = 108
time: 554ms, objective = 106
time: 559ms, objective = 105
time: 564ms, objective = 104
time: 569ms, objective = 103
time: 574ms, objective = 101
time: 579ms, objective = 99
time: 584ms, objective = 98
time: 589ms, objective = 96
time: 594ms, objective = 95
time: 599ms, objective = 94
time: 604ms, objective = 93
time: 611ms, objective = 92
time: 616ms, objective = 90
time: 621ms, objective = 89
time: 627ms, objective = 87
time: 631ms, objective = 85
time: 637ms, objective = 84
time: 641ms, objective = 80
time: 647ms, objective = 79
time: 652ms, objective = 78
time: 658ms, objective = 77
time: 662ms, objective = 76
time: 668ms, objective = 75
time: 673ms, objective = 74
time: 678ms, objective = 73
time: 683ms, objective = 72
time: 689ms, objective = 71
time: 694ms, objective = 69
time: 699ms, objective = 67
time: 704ms, objective = 66
time: 709ms, objective = 65
time: 713ms, objective = 64
time: 717ms, objective = 63
time: 721ms, objective = 62
time: 725ms, objective = 61
time: 729ms, objective = 60
time: 734ms, objective = 59
time: 738ms, objective = 58
time: 741ms, objective = 57
time: 745ms, objective = 56
time: 749ms, objective = 55
time: 753ms, objective = 54
time: 758ms, objective = 53
time: 762ms, objective = 52
time: 766ms, objective = 51
Found optimal solution with makespan 51 at time: 768ms
