vars = 30029, values = 29581time: 189ms, objective = 57
time: 197ms, objective = 56
time: 201ms, objective = 55
time: 206ms, objective = 54
time: 211ms, objective = 53
time: 215ms, objective = 52
time: 219ms, objective = 51
time: 223ms, objective = 50
time: 227ms, objective = 49
time: 232ms, objective = 48
time: 236ms, objective = 47
time: 242ms, objective = 46
time: 255ms, objective = 45
time: 261ms, objective = 44
time: 265ms, objective = 43
time: 269ms, objective = 42
time: 308ms, objective = 41
time: 334ms, objective = 40
time: 393ms, objective = 39
time: 477ms, objective = 38
time: 2s, objective = 37
Found optimal solution with makespan 37 at time: 2s
