time: 226ms, objective = 238
time: 245ms, objective = 237
time: 252ms, objective = 236
time: 257ms, objective = 235
time: 263ms, objective = 234
time: 268ms, objective = 233
time: 274ms, objective = 232
time: 280ms, objective = 231
time: 285ms, objective = 230
time: 290ms, objective = 229
time: 295ms, objective = 227
time: 300ms, objective = 226
time: 306ms, objective = 221
time: 310ms, objective = 220
time: 316ms, objective = 219
time: 320ms, objective = 217
time: 325ms, objective = 216
time: 330ms, objective = 215
time: 336ms, objective = 214
time: 340ms, objective = 213
time: 345ms, objective = 211
time: 353ms, objective = 208
time: 359ms, objective = 207
time: 364ms, objective = 206
time: 368ms, objective = 205
time: 373ms, objective = 202
time: 389ms, objective = 200
time: 394ms, objective = 199
time: 400ms, objective = 198
time: 404ms, objective = 197
time: 409ms, objective = 195
time: 414ms, objective = 193
time: 418ms, objective = 192
time: 424ms, objective = 191
time: 431ms, objective = 190
time: 436ms, objective = 188
time: 440ms, objective = 185
time: 445ms, objective = 183
time: 450ms, objective = 181
time: 454ms, objective = 180
time: 459ms, objective = 179
time: 463ms, objective = 178
time: 467ms, objective = 176
time: 472ms, objective = 173
time: 476ms, objective = 171
time: 481ms, objective = 170
time: 485ms, objective = 169
time: 490ms, objective = 168
time: 494ms, objective = 166
time: 499ms, objective = 165
time: 504ms, objective = 163
time: 508ms, objective = 161
time: 512ms, objective = 160
time: 516ms, objective = 159
time: 520ms, objective = 158
time: 525ms, objective = 157
time: 533ms, objective = 156
time: 537ms, objective = 155
time: 541ms, objective = 154
time: 546ms, objective = 152
time: 549ms, objective = 150
time: 554ms, objective = 148
time: 559ms, objective = 146
time: 563ms, objective = 144
time: 568ms, objective = 143
time: 572ms, objective = 142
time: 576ms, objective = 141
time: 581ms, objective = 139
time: 586ms, objective = 138
time: 589ms, objective = 137
time: 593ms, objective = 135
time: 597ms, objective = 134
time: 602ms, objective = 130
time: 606ms, objective = 129
time: 610ms, objective = 127
time: 614ms, objective = 126
time: 618ms, objective = 125
time: 621ms, objective = 124
time: 625ms, objective = 122
time: 629ms, objective = 119
time: 634ms, objective = 118
time: 638ms, objective = 117
time: 642ms, objective = 116
time: 645ms, objective = 115
time: 650ms, objective = 114
time: 653ms, objective = 113
time: 657ms, objective = 112
time: 660ms, objective = 111
time: 664ms, objective = 108
time: 668ms, objective = 106
time: 671ms, objective = 105
time: 675ms, objective = 101
time: 679ms, objective = 100
time: 682ms, objective = 98
time: 686ms, objective = 97
time: 689ms, objective = 96
time: 693ms, objective = 95
time: 696ms, objective = 94
time: 701ms, objective = 91
time: 705ms, objective = 90
time: 709ms, objective = 86
time: 713ms, objective = 84
time: 716ms, objective = 83
time: 721ms, objective = 82
time: 724ms, objective = 79
time: 729ms, objective = 76
time: 732ms, objective = 75
time: 735ms, objective = 74
time: 739ms, objective = 73
time: 742ms, objective = 70
time: 745ms, objective = 69
time: 748ms, objective = 68
time: 751ms, objective = 67
time: 755ms, objective = 64
time: 758ms, objective = 63
time: 761ms, objective = 62
time: 764ms, objective = 61
time: 768ms, objective = 56
time: 771ms, objective = 55
time: 774ms, objective = 54
time: 776ms, objective = 53
time: 779ms, objective = 52
time: 782ms, objective = 51
time: 785ms, objective = 50
time: 787ms, objective = 47
time: 791ms, objective = 45
time: 794ms, objective = 43
time: 797ms, objective = 42
time: 801ms, objective = 41
time: 804ms, objective = 40
time: 807ms, objective = 39
time: 809ms, objective = 38
time: 812ms, objective = 37
time: 815ms, objective = 36
time: 818ms, objective = 35
time: 820ms, objective = 34
time: 822ms, objective = 33
time: 825ms, objective = 32
time: 827ms, objective = 30
Found optimal solution with makespan 30 at time: 829ms
