vars = 31489, values = 31021time: 249ms, objective = 234
time: 260ms, objective = 226
time: 271ms, objective = 224
time: 282ms, objective = 219
time: 296ms, objective = 218
time: 304ms, objective = 217
time: 323ms, objective = 214
time: 335ms, objective = 213
time: 346ms, objective = 210
time: 356ms, objective = 208
time: 366ms, objective = 207
time: 377ms, objective = 206
time: 392ms, objective = 205
time: 405ms, objective = 202
time: 416ms, objective = 200
time: 432ms, objective = 199
time: 445ms, objective = 198
time: 459ms, objective = 197
time: 471ms, objective = 193
time: 482ms, objective = 192
time: 495ms, objective = 191
time: 504ms, objective = 187
time: 519ms, objective = 183
time: 531ms, objective = 182
time: 540ms, objective = 181
time: 562ms, objective = 180
time: 571ms, objective = 179
time: 583ms, objective = 176
time: 594ms, objective = 172
time: 603ms, objective = 171
time: 618ms, objective = 158
time: 627ms, objective = 154
time: 638ms, objective = 153
time: 649ms, objective = 150
time: 659ms, objective = 140
time: 670ms, objective = 94
time: 678ms, objective = 93
time: 686ms, objective = 85
time: 692ms, objective = 80
time: 699ms, objective = 79
time: 704ms, objective = 78
time: 710ms, objective = 74
time: 717ms, objective = 72
time: 722ms, objective = 69
time: 727ms, objective = 68
time: 733ms, objective = 66
time: 737ms, objective = 65
time: 743ms, objective = 64
time: 750ms, objective = 61
time: 755ms, objective = 59
time: 760ms, objective = 58
time: 767ms, objective = 57
time: 772ms, objective = 56
time: 777ms, objective = 55
time: 783ms, objective = 54
time: 787ms, objective = 53
time: 791ms, objective = 52
time: 796ms, objective = 50
time: 802ms, objective = 49
time: 806ms, objective = 48
time: 809ms, objective = 47
time: 814ms, objective = 46
time: 820ms, objective = 45
time: 825ms, objective = 43
time: 829ms, objective = 42
time: 832ms, objective = 41
time: 837ms, objective = 40
time: 843ms, objective = 39
time: 847ms, objective = 38
time: 851ms, objective = 37
time: 857ms, objective = 36
time: 860ms, objective = 35
time: 890ms, objective = 34
Found optimal solution with makespan 34 at time: 1s
