vars = 31123, values = 30661time: 157ms, objective = 45
time: 164ms, objective = 44
time: 169ms, objective = 43
time: 173ms, objective = 42
time: 179ms, objective = 41
time: 182ms, objective = 40
time: 185ms, objective = 39
time: 190ms, objective = 38
time: 193ms, objective = 37
time: 199ms, objective = 36
time: 201ms, objective = 35
time: 205ms, objective = 34
time: 207ms, objective = 33
time: 212ms, objective = 32
time: 215ms, objective = 31
time: 225ms, objective = 30
time: 228ms, objective = 29
time: 231ms, objective = 28
time: 236ms, objective = 27
Found optimal solution with makespan 27 at time: 238ms
