vars = 34421, values = 33901time: 175ms, objective = 85
time: 185ms, objective = 84
time: 191ms, objective = 83
time: 198ms, objective = 82
time: 204ms, objective = 81
time: 211ms, objective = 80
time: 218ms, objective = 79
time: 223ms, objective = 77
time: 229ms, objective = 76
time: 234ms, objective = 75
time: 241ms, objective = 74
time: 248ms, objective = 73
time: 255ms, objective = 72
time: 260ms, objective = 71
time: 265ms, objective = 70
time: 270ms, objective = 69
time: 275ms, objective = 68
time: 280ms, objective = 67
time: 284ms, objective = 66
time: 289ms, objective = 65
time: 294ms, objective = 64
time: 298ms, objective = 63
time: 301ms, objective = 62
time: 305ms, objective = 61
time: 309ms, objective = 60
time: 313ms, objective = 59
time: 317ms, objective = 58
time: 321ms, objective = 57
time: 326ms, objective = 56
time: 331ms, objective = 55
time: 335ms, objective = 54
time: 340ms, objective = 53
time: 345ms, objective = 51
time: 350ms, objective = 50
time: 354ms, objective = 49
time: 358ms, objective = 48
time: 362ms, objective = 47
time: 367ms, objective = 46
time: 371ms, objective = 45
time: 381ms, objective = 44
time: 386ms, objective = 43
time: 390ms, objective = 42
time: 396ms, objective = 41
time: 403ms, objective = 40
time: 413ms, objective = 39
time: 418ms, objective = 38
time: 425ms, objective = 37
time: 430ms, objective = 36
time: 436ms, objective = 35
time: 440ms, objective = 34
time: 444ms, objective = 33
Found optimal solution with makespan 33 at time: 448ms
