time: 208ms, objective = 225
time: 225ms, objective = 224
time: 232ms, objective = 223
time: 237ms, objective = 222
time: 243ms, objective = 221
time: 247ms, objective = 219
time: 252ms, objective = 218
time: 258ms, objective = 216
time: 263ms, objective = 215
time: 268ms, objective = 214
time: 273ms, objective = 213
time: 277ms, objective = 212
time: 282ms, objective = 211
time: 286ms, objective = 209
time: 291ms, objective = 208
time: 295ms, objective = 207
time: 300ms, objective = 206
time: 305ms, objective = 205
time: 309ms, objective = 203
time: 314ms, objective = 202
time: 318ms, objective = 201
time: 324ms, objective = 199
time: 328ms, objective = 198
time: 333ms, objective = 194
time: 338ms, objective = 191
time: 342ms, objective = 190
time: 359ms, objective = 188
time: 363ms, objective = 187
time: 368ms, objective = 184
time: 373ms, objective = 182
time: 377ms, objective = 181
time: 381ms, objective = 180
time: 386ms, objective = 179
time: 391ms, objective = 178
time: 395ms, objective = 177
time: 399ms, objective = 175
time: 404ms, objective = 173
time: 408ms, objective = 172
time: 415ms, objective = 171
time: 420ms, objective = 170
time: 424ms, objective = 169
time: 430ms, objective = 168
time: 435ms, objective = 166
time: 439ms, objective = 165
time: 444ms, objective = 163
time: 448ms, objective = 162
time: 452ms, objective = 161
time: 456ms, objective = 160
time: 461ms, objective = 158
time: 465ms, objective = 157
time: 469ms, objective = 156
time: 473ms, objective = 155
time: 477ms, objective = 154
time: 481ms, objective = 153
time: 485ms, objective = 152
time: 490ms, objective = 151
time: 494ms, objective = 150
time: 498ms, objective = 147
time: 503ms, objective = 145
time: 508ms, objective = 141
time: 512ms, objective = 139
time: 516ms, objective = 137
time: 520ms, objective = 135
time: 525ms, objective = 130
time: 529ms, objective = 127
time: 533ms, objective = 126
time: 537ms, objective = 125
time: 541ms, objective = 123
time: 545ms, objective = 121
time: 549ms, objective = 120
time: 553ms, objective = 118
time: 557ms, objective = 116
time: 561ms, objective = 115
time: 567ms, objective = 114
time: 571ms, objective = 113
time: 575ms, objective = 112
time: 578ms, objective = 111
time: 582ms, objective = 110
time: 586ms, objective = 109
time: 590ms, objective = 108
time: 594ms, objective = 107
time: 597ms, objective = 106
time: 602ms, objective = 105
time: 607ms, objective = 103
time: 611ms, objective = 102
time: 615ms, objective = 101
time: 618ms, objective = 100
time: 622ms, objective = 99
time: 626ms, objective = 96
time: 630ms, objective = 94
time: 634ms, objective = 91
time: 638ms, objective = 89
time: 641ms, objective = 87
time: 645ms, objective = 86
time: 649ms, objective = 84
time: 652ms, objective = 82
time: 656ms, objective = 81
time: 659ms, objective = 80
time: 663ms, objective = 79
time: 667ms, objective = 78
time: 670ms, objective = 77
time: 674ms, objective = 76
time: 677ms, objective = 74
time: 680ms, objective = 73
time: 683ms, objective = 71
time: 687ms, objective = 68
time: 690ms, objective = 67
time: 694ms, objective = 66
time: 697ms, objective = 65
time: 700ms, objective = 64
time: 703ms, objective = 62
time: 706ms, objective = 61
time: 710ms, objective = 58
time: 713ms, objective = 57
time: 716ms, objective = 54
time: 719ms, objective = 53
time: 722ms, objective = 51
time: 725ms, objective = 50
time: 727ms, objective = 49
time: 730ms, objective = 47
time: 733ms, objective = 46
time: 736ms, objective = 45
time: 740ms, objective = 43
time: 743ms, objective = 41
Found optimal solution with makespan 41 at time: 744ms
