vars = 31371, values = 30901time: 176ms, objective = 53
time: 185ms, objective = 52
time: 189ms, objective = 51
time: 195ms, objective = 49
time: 199ms, objective = 47
time: 204ms, objective = 42
time: 209ms, objective = 41
time: 212ms, objective = 40
time: 217ms, objective = 39
time: 220ms, objective = 38
time: 224ms, objective = 37
time: 227ms, objective = 36
time: 232ms, objective = 35
time: 235ms, objective = 34
time: 240ms, objective = 33
time: 247ms, objective = 32
time: 252ms, objective = 31
time: 257ms, objective = 30
time: 261ms, objective = 29
time: 264ms, objective = 28
Found optimal solution with makespan 28 at time: 269ms
