vars = 33201, values = 32701time: 185ms, objective = 95
time: 197ms, objective = 93
time: 203ms, objective = 92
time: 210ms, objective = 91
time: 217ms, objective = 90
time: 224ms, objective = 89
time: 230ms, objective = 88
time: 238ms, objective = 87
time: 246ms, objective = 86
time: 255ms, objective = 85
time: 262ms, objective = 84
time: 271ms, objective = 83
time: 277ms, objective = 82
time: 286ms, objective = 81
time: 291ms, objective = 80
time: 298ms, objective = 79
time: 304ms, objective = 76
time: 311ms, objective = 75
time: 319ms, objective = 74
time: 327ms, objective = 73
time: 332ms, objective = 72
time: 339ms, objective = 71
time: 348ms, objective = 70
time: 354ms, objective = 69
time: 361ms, objective = 68
time: 367ms, objective = 67
time: 385ms, objective = 66
time: 390ms, objective = 64
time: 396ms, objective = 63
time: 401ms, objective = 60
time: 406ms, objective = 59
time: 412ms, objective = 58
time: 419ms, objective = 57
time: 424ms, objective = 56
time: 429ms, objective = 55
time: 435ms, objective = 54
time: 440ms, objective = 53
time: 446ms, objective = 52
time: 452ms, objective = 51
time: 457ms, objective = 50
time: 461ms, objective = 49
time: 465ms, objective = 48
time: 471ms, objective = 47
time: 475ms, objective = 46
time: 485ms, objective = 45
time: 529ms, objective = 44
time: 539ms, objective = 43
time: 601ms, objective = 42
Found optimal solution with makespan 42 at time: 788ms
