vars = 33079, values = 32581time: 179ms, objective = 86
time: 190ms, objective = 85
time: 197ms, objective = 84
time: 205ms, objective = 83
time: 213ms, objective = 82
time: 219ms, objective = 81
time: 228ms, objective = 80
time: 235ms, objective = 79
time: 241ms, objective = 78
time: 264ms, objective = 77
time: 269ms, objective = 76
time: 277ms, objective = 75
time: 284ms, objective = 74
time: 290ms, objective = 73
time: 296ms, objective = 72
time: 311ms, objective = 71
time: 317ms, objective = 70
time: 323ms, objective = 69
time: 448ms, objective = 68
time: 501ms, objective = 67
time: 4s, objective = 66
time: 4s, objective = 65
time: 6s, objective = 64
time: 6s, objective = 63
time: 7s, objective = 62
time: 31s, objective = 61
time: 57s, objective = 60
time: 57s, objective = 59
Found satisfiable solution with makespan 59 at time: 101s
