vars = 30639, values = 30181time: 158ms, objective = 75
time: 167ms, objective = 71
time: 173ms, objective = 70
time: 177ms, objective = 69
time: 181ms, objective = 67
time: 186ms, objective = 66
time: 190ms, objective = 65
time: 194ms, objective = 64
time: 199ms, objective = 63
time: 202ms, objective = 61
time: 207ms, objective = 60
time: 210ms, objective = 59
time: 215ms, objective = 58
time: 219ms, objective = 57
time: 223ms, objective = 55
time: 227ms, objective = 54
time: 231ms, objective = 52
time: 236ms, objective = 48
time: 240ms, objective = 47
time: 244ms, objective = 46
time: 247ms, objective = 44
time: 251ms, objective = 43
time: 254ms, objective = 42
time: 258ms, objective = 41
time: 261ms, objective = 40
time: 264ms, objective = 39
time: 279ms, objective = 38
time: 283ms, objective = 37
time: 286ms, objective = 36
time: 289ms, objective = 35
time: 293ms, objective = 34
time: 296ms, objective = 33
time: 300ms, objective = 32
time: 303ms, objective = 31
time: 307ms, objective = 30
time: 309ms, objective = 29
time: 312ms, objective = 28
time: 315ms, objective = 27
time: 317ms, objective = 26
Found optimal solution with makespan 26 at time: 318ms
