vars = 32465, values = 31981time: 191ms, objective = 71
time: 202ms, objective = 70
time: 209ms, objective = 69
time: 221ms, objective = 68
time: 227ms, objective = 66
time: 235ms, objective = 65
time: 241ms, objective = 64
time: 248ms, objective = 63
time: 254ms, objective = 62
time: 258ms, objective = 61
time: 265ms, objective = 59
time: 270ms, objective = 58
time: 274ms, objective = 57
time: 281ms, objective = 56
time: 286ms, objective = 55
time: 291ms, objective = 54
time: 295ms, objective = 53
time: 301ms, objective = 52
time: 305ms, objective = 51
time: 312ms, objective = 50
time: 326ms, objective = 49
time: 428ms, objective = 48
time: 660ms, objective = 47
Found optimal solution with makespan 47 at time: 1s
