vars = 32591, values = 32101time: 210ms, objective = 73
time: 220ms, objective = 72
time: 226ms, objective = 71
time: 231ms, objective = 70
time: 237ms, objective = 69
time: 243ms, objective = 67
time: 248ms, objective = 66
time: 252ms, objective = 65
time: 256ms, objective = 64
time: 260ms, objective = 63
time: 265ms, objective = 62
time: 269ms, objective = 61
time: 275ms, objective = 60
time: 279ms, objective = 56
time: 283ms, objective = 55
time: 288ms, objective = 54
time: 296ms, objective = 53
time: 380ms, objective = 52
time: 488ms, objective = 51
time: 709ms, objective = 50
time: 734ms, objective = 49
time: 2s, objective = 48
time: 25s, objective = 47
Found satisfiable solution with makespan 47 at time: 30s
