time: 230ms, objective = 241
time: 259ms, objective = 240
time: 266ms, objective = 239
time: 271ms, objective = 238
time: 277ms, objective = 237
time: 283ms, objective = 235
time: 289ms, objective = 234
time: 294ms, objective = 232
time: 300ms, objective = 231
time: 306ms, objective = 228
time: 311ms, objective = 225
time: 317ms, objective = 224
time: 322ms, objective = 221
time: 328ms, objective = 220
time: 334ms, objective = 219
time: 339ms, objective = 218
time: 345ms, objective = 217
time: 351ms, objective = 214
time: 357ms, objective = 213
time: 363ms, objective = 211
time: 369ms, objective = 209
time: 374ms, objective = 208
time: 379ms, objective = 207
time: 385ms, objective = 206
time: 390ms, objective = 204
time: 395ms, objective = 203
time: 412ms, objective = 202
time: 417ms, objective = 199
time: 423ms, objective = 195
time: 428ms, objective = 194
time: 433ms, objective = 192
time: 438ms, objective = 191
time: 443ms, objective = 188
time: 449ms, objective = 186
time: 454ms, objective = 184
time: 459ms, objective = 183
time: 464ms, objective = 182
time: 469ms, objective = 181
time: 474ms, objective = 180
time: 479ms, objective = 179
time: 485ms, objective = 178
time: 491ms, objective = 177
time: 495ms, objective = 176
time: 502ms, objective = 175
time: 507ms, objective = 173
time: 514ms, objective = 172
time: 520ms, objective = 171
time: 526ms, objective = 170
time: 533ms, objective = 169
time: 539ms, objective = 168
time: 546ms, objective = 165
time: 552ms, objective = 160
time: 558ms, objective = 159
time: 564ms, objective = 158
time: 569ms, objective = 157
time: 575ms, objective = 155
time: 580ms, objective = 154
time: 585ms, objective = 153
time: 590ms, objective = 151
time: 594ms, objective = 150
time: 599ms, objective = 149
time: 604ms, objective = 148
time: 609ms, objective = 146
time: 613ms, objective = 145
time: 618ms, objective = 144
time: 623ms, objective = 142
time: 628ms, objective = 141
time: 633ms, objective = 139
time: 637ms, objective = 138
time: 642ms, objective = 133
time: 646ms, objective = 132
time: 651ms, objective = 131
time: 656ms, objective = 128
time: 660ms, objective = 127
time: 665ms, objective = 126
time: 669ms, objective = 124
time: 674ms, objective = 118
time: 679ms, objective = 117
time: 683ms, objective = 116
time: 688ms, objective = 114
time: 692ms, objective = 113
time: 696ms, objective = 112
time: 701ms, objective = 109
time: 705ms, objective = 108
time: 709ms, objective = 104
time: 714ms, objective = 103
time: 720ms, objective = 102
time: 725ms, objective = 101
time: 729ms, objective = 100
time: 733ms, objective = 98
time: 737ms, objective = 97
time: 741ms, objective = 96
time: 745ms, objective = 95
time: 750ms, objective = 94
time: 754ms, objective = 91
time: 758ms, objective = 88
time: 762ms, objective = 87
time: 767ms, objective = 86
time: 772ms, objective = 84
time: 776ms, objective = 82
time: 780ms, objective = 81
time: 785ms, objective = 80
time: 789ms, objective = 79
time: 793ms, objective = 78
time: 797ms, objective = 77
time: 801ms, objective = 75
time: 805ms, objective = 72
time: 809ms, objective = 71
time: 813ms, objective = 70
time: 817ms, objective = 69
time: 821ms, objective = 67
time: 824ms, objective = 66
time: 828ms, objective = 63
time: 832ms, objective = 61
time: 836ms, objective = 60
time: 840ms, objective = 59
time: 843ms, objective = 57
time: 847ms, objective = 55
time: 851ms, objective = 53
time: 854ms, objective = 51
time: 857ms, objective = 50
time: 862ms, objective = 47
time: 865ms, objective = 46
time: 869ms, objective = 45
time: 872ms, objective = 44
time: 876ms, objective = 43
time: 879ms, objective = 42
time: 884ms, objective = 41
time: 887ms, objective = 40
time: 891ms, objective = 39
time: 895ms, objective = 38
time: 898ms, objective = 37
time: 902ms, objective = 36
time: 905ms, objective = 35
time: 921ms, objective = 34
time: 925ms, objective = 33
time: 929ms, objective = 32
time: 934ms, objective = 31
time: 940ms, objective = 30
time: 945ms, objective = 29
time: 962ms, objective = 28
Found optimal solution with makespan 28 at time: 966ms
