vars = 30029, values = 29581time: 187ms, objective = 56
time: 195ms, objective = 55
time: 198ms, objective = 54
time: 203ms, objective = 53
time: 206ms, objective = 52
time: 210ms, objective = 51
time: 213ms, objective = 50
time: 216ms, objective = 49
time: 220ms, objective = 48
time: 225ms, objective = 47
time: 230ms, objective = 46
time: 234ms, objective = 45
time: 237ms, objective = 44
time: 242ms, objective = 43
time: 245ms, objective = 42
time: 247ms, objective = 41
time: 251ms, objective = 40
time: 255ms, objective = 39
time: 258ms, objective = 38
time: 260ms, objective = 37
time: 262ms, objective = 36
time: 270ms, objective = 35
time: 273ms, objective = 34
Found optimal solution with makespan 34 at time: 274ms
