vars = 30639, values = 30181time: 206ms, objective = 75
time: 216ms, objective = 74
time: 222ms, objective = 73
time: 226ms, objective = 72
time: 232ms, objective = 70
time: 236ms, objective = 69
time: 241ms, objective = 68
time: 246ms, objective = 67
time: 249ms, objective = 66
time: 255ms, objective = 65
time: 260ms, objective = 64
time: 264ms, objective = 63
time: 269ms, objective = 62
time: 273ms, objective = 61
time: 277ms, objective = 60
time: 282ms, objective = 57
time: 286ms, objective = 56
time: 289ms, objective = 55
time: 293ms, objective = 54
time: 296ms, objective = 53
time: 300ms, objective = 51
time: 303ms, objective = 49
time: 306ms, objective = 48
time: 310ms, objective = 46
time: 314ms, objective = 45
time: 316ms, objective = 44
time: 332ms, objective = 42
time: 335ms, objective = 41
time: 338ms, objective = 40
time: 341ms, objective = 39
time: 344ms, objective = 37
time: 346ms, objective = 34
time: 349ms, objective = 31
time: 352ms, objective = 30
time: 355ms, objective = 29
time: 357ms, objective = 28
time: 359ms, objective = 27
time: 361ms, objective = 26
Found optimal solution with makespan 26 at time: 362ms
