vars = 31981, values = 31501time: 205ms, objective = 63
time: 217ms, objective = 58
time: 220ms, objective = 57
time: 224ms, objective = 56
time: 228ms, objective = 55
time: 232ms, objective = 52
time: 235ms, objective = 51
time: 238ms, objective = 50
time: 242ms, objective = 49
time: 245ms, objective = 48
time: 253ms, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 2s, objective = 40
time: 2s, objective = 39
time: 5s, objective = 38
Found optimal solution with makespan 38 at time: 10s
