vars = 35393, values = 34861time: 210ms, objective = 98
time: 220ms, objective = 97
time: 226ms, objective = 96
time: 232ms, objective = 95
time: 238ms, objective = 94
time: 244ms, objective = 91
time: 250ms, objective = 90
time: 257ms, objective = 89
time: 263ms, objective = 88
time: 269ms, objective = 87
time: 273ms, objective = 86
time: 278ms, objective = 85
time: 285ms, objective = 84
time: 289ms, objective = 83
time: 294ms, objective = 82
time: 299ms, objective = 81
time: 303ms, objective = 80
time: 308ms, objective = 78
time: 314ms, objective = 77
time: 318ms, objective = 76
time: 322ms, objective = 75
time: 330ms, objective = 74
time: 333ms, objective = 73
time: 337ms, objective = 72
time: 344ms, objective = 71
time: 348ms, objective = 69
time: 365ms, objective = 67
time: 370ms, objective = 65
time: 374ms, objective = 63
time: 380ms, objective = 62
time: 384ms, objective = 61
time: 388ms, objective = 60
time: 392ms, objective = 59
time: 396ms, objective = 58
time: 400ms, objective = 57
time: 405ms, objective = 56
time: 410ms, objective = 55
time: 415ms, objective = 54
time: 420ms, objective = 53
time: 424ms, objective = 52
time: 429ms, objective = 51
time: 432ms, objective = 50
time: 437ms, objective = 49
time: 442ms, objective = 48
time: 447ms, objective = 47
time: 451ms, objective = 46
time: 455ms, objective = 45
time: 459ms, objective = 44
time: 464ms, objective = 43
time: 468ms, objective = 42
time: 471ms, objective = 41
time: 476ms, objective = 40
time: 480ms, objective = 39
time: 485ms, objective = 38
time: 488ms, objective = 37
time: 491ms, objective = 36
time: 496ms, objective = 35
time: 502ms, objective = 34
time: 505ms, objective = 33
Found optimal solution with makespan 33 at time: 511ms
