vars = 30883, values = 30421time: 190ms, objective = 179
time: 202ms, objective = 174
time: 211ms, objective = 173
time: 219ms, objective = 172
time: 232ms, objective = 170
time: 238ms, objective = 169
time: 246ms, objective = 168
time: 251ms, objective = 165
time: 257ms, objective = 164
time: 262ms, objective = 163
time: 270ms, objective = 161
time: 275ms, objective = 160
time: 280ms, objective = 159
time: 287ms, objective = 157
time: 292ms, objective = 156
time: 302ms, objective = 155
time: 310ms, objective = 154
time: 315ms, objective = 153
time: 320ms, objective = 152
time: 325ms, objective = 151
time: 332ms, objective = 150
time: 337ms, objective = 149
time: 342ms, objective = 148
time: 348ms, objective = 142
time: 353ms, objective = 140
time: 371ms, objective = 136
time: 377ms, objective = 134
time: 382ms, objective = 133
time: 387ms, objective = 132
time: 391ms, objective = 125
time: 399ms, objective = 123
time: 404ms, objective = 122
time: 409ms, objective = 121
time: 413ms, objective = 120
time: 418ms, objective = 118
time: 423ms, objective = 113
time: 427ms, objective = 111
time: 432ms, objective = 110
time: 438ms, objective = 109
time: 442ms, objective = 108
time: 448ms, objective = 107
time: 455ms, objective = 106
time: 460ms, objective = 105
time: 465ms, objective = 103
time: 470ms, objective = 101
time: 475ms, objective = 100
time: 483ms, objective = 99
time: 487ms, objective = 98
time: 493ms, objective = 97
time: 497ms, objective = 96
time: 502ms, objective = 95
time: 506ms, objective = 94
time: 510ms, objective = 92
time: 515ms, objective = 91
time: 520ms, objective = 87
time: 524ms, objective = 86
time: 529ms, objective = 85
time: 533ms, objective = 83
time: 537ms, objective = 82
time: 542ms, objective = 81
time: 546ms, objective = 80
time: 550ms, objective = 77
time: 554ms, objective = 76
time: 559ms, objective = 75
time: 563ms, objective = 74
time: 567ms, objective = 73
time: 570ms, objective = 72
time: 575ms, objective = 71
time: 581ms, objective = 70
time: 585ms, objective = 69
time: 589ms, objective = 67
time: 595ms, objective = 65
time: 599ms, objective = 64
time: 602ms, objective = 63
time: 606ms, objective = 61
time: 610ms, objective = 60
time: 614ms, objective = 59
time: 617ms, objective = 58
time: 621ms, objective = 57
time: 624ms, objective = 52
time: 628ms, objective = 50
time: 631ms, objective = 49
time: 635ms, objective = 47
time: 638ms, objective = 44
time: 641ms, objective = 43
time: 645ms, objective = 42
time: 648ms, objective = 41
time: 650ms, objective = 39
time: 654ms, objective = 38
time: 658ms, objective = 37
time: 662ms, objective = 36
time: 666ms, objective = 35
time: 673ms, objective = 34
time: 699ms, objective = 33
Found optimal solution with makespan 33 at time: 701ms
