vars = 30391, values = 29941time: 209ms, objective = 226
time: 225ms, objective = 223
time: 234ms, objective = 220
time: 247ms, objective = 218
time: 257ms, objective = 217
time: 270ms, objective = 212
time: 278ms, objective = 211
time: 293ms, objective = 208
time: 303ms, objective = 207
time: 315ms, objective = 205
time: 324ms, objective = 204
time: 337ms, objective = 201
time: 347ms, objective = 199
time: 358ms, objective = 198
time: 367ms, objective = 197
time: 379ms, objective = 196
time: 389ms, objective = 195
time: 398ms, objective = 194
time: 407ms, objective = 192
time: 417ms, objective = 191
time: 425ms, objective = 190
time: 436ms, objective = 187
time: 445ms, objective = 185
time: 455ms, objective = 184
time: 466ms, objective = 183
time: 487ms, objective = 181
time: 495ms, objective = 180
time: 504ms, objective = 179
time: 514ms, objective = 177
time: 525ms, objective = 176
time: 533ms, objective = 174
time: 545ms, objective = 171
time: 554ms, objective = 169
time: 563ms, objective = 167
time: 572ms, objective = 165
time: 582ms, objective = 163
time: 589ms, objective = 162
time: 599ms, objective = 160
time: 608ms, objective = 157
time: 620ms, objective = 156
time: 629ms, objective = 155
time: 638ms, objective = 154
time: 647ms, objective = 153
time: 656ms, objective = 152
time: 664ms, objective = 151
time: 673ms, objective = 150
time: 680ms, objective = 146
time: 693ms, objective = 144
time: 700ms, objective = 143
time: 710ms, objective = 142
time: 719ms, objective = 141
time: 730ms, objective = 139
time: 738ms, objective = 137
time: 749ms, objective = 135
time: 757ms, objective = 134
time: 768ms, objective = 132
time: 775ms, objective = 131
time: 786ms, objective = 130
time: 793ms, objective = 129
time: 801ms, objective = 127
time: 808ms, objective = 126
time: 817ms, objective = 125
time: 824ms, objective = 124
time: 834ms, objective = 122
time: 844ms, objective = 121
time: 853ms, objective = 120
time: 860ms, objective = 119
time: 867ms, objective = 118
time: 873ms, objective = 116
time: 882ms, objective = 115
time: 888ms, objective = 112
time: 897ms, objective = 111
time: 903ms, objective = 110
time: 909ms, objective = 108
time: 915ms, objective = 106
time: 923ms, objective = 105
time: 931ms, objective = 102
time: 938ms, objective = 101
time: 944ms, objective = 100
time: 952ms, objective = 98
time: 958ms, objective = 96
time: 966ms, objective = 94
time: 972ms, objective = 92
time: 978ms, objective = 91
time: 986ms, objective = 90
time: 991ms, objective = 89
time: 997ms, objective = 88
time: 1s, objective = 87
time: 1s, objective = 86
time: 1s, objective = 81
time: 1s, objective = 79
time: 1s, objective = 78
time: 1s, objective = 76
time: 1s, objective = 75
time: 1s, objective = 73
time: 1s, objective = 70
time: 1s, objective = 69
time: 1s, objective = 67
time: 1s, objective = 63
time: 1s, objective = 62
time: 1s, objective = 57
time: 1s, objective = 55
time: 1s, objective = 53
time: 1s, objective = 52
time: 1s, objective = 50
time: 1s, objective = 49
time: 1s, objective = 47
time: 1s, objective = 46
time: 1s, objective = 45
time: 1s, objective = 44
time: 1s, objective = 43
time: 1s, objective = 42
time: 1s, objective = 41
time: 1s, objective = 40
time: 1s, objective = 39
Found optimal solution with makespan 39 at time: 1s
