optimal,51, 353ms
,,
optimal,21, 710ms
,,
optimal,22, 194ms
,,
optimal,22, 203ms
,,
optimal,42, 194ms
,,
optimal,34, 200ms
,,
optimal,22, 234ms
,,
optimal,29, 213ms
,,
optimal,29, 386ms
,,
optimal,40, 232ms
,,
optimal,21, 241ms
,,
optimal,38, 245ms
,,
optimal,29, 187ms
,,
optimal,29, 184ms
,,
optimal,28, 199ms
,,
optimal,28, 2s
,,
optimal,40, 191ms
,,
optimal,25, 222ms
,,
optimal,30, 203ms
,,
optimal,42, 181ms
,,
optimal,37, 199ms
,,
optimal,37, 199ms
,,
optimal,26, 179ms
