vars = 31127, values = 30661time: 203ms, objective = 114
time: 213ms, objective = 113
time: 220ms, objective = 112
time: 226ms, objective = 111
time: 233ms, objective = 109
time: 239ms, objective = 107
time: 246ms, objective = 105
time: 252ms, objective = 104
time: 259ms, objective = 103
time: 267ms, objective = 102
time: 274ms, objective = 100
time: 280ms, objective = 99
time: 287ms, objective = 97
time: 294ms, objective = 96
time: 301ms, objective = 95
time: 308ms, objective = 94
time: 314ms, objective = 93
time: 321ms, objective = 92
time: 328ms, objective = 91
time: 334ms, objective = 87
time: 341ms, objective = 86
time: 347ms, objective = 85
time: 353ms, objective = 84
time: 360ms, objective = 83
time: 366ms, objective = 82
time: 385ms, objective = 80
time: 393ms, objective = 79
time: 400ms, objective = 78
time: 405ms, objective = 76
time: 412ms, objective = 73
time: 418ms, objective = 72
time: 425ms, objective = 71
time: 431ms, objective = 69
time: 437ms, objective = 67
time: 443ms, objective = 66
time: 448ms, objective = 65
time: 454ms, objective = 64
time: 460ms, objective = 63
time: 466ms, objective = 62
time: 471ms, objective = 61
time: 477ms, objective = 60
time: 483ms, objective = 59
time: 488ms, objective = 58
time: 494ms, objective = 56
time: 501ms, objective = 55
time: 506ms, objective = 54
time: 512ms, objective = 53
time: 523ms, objective = 52
time: 529ms, objective = 51
time: 537ms, objective = 50
time: 563ms, objective = 49
time: 571ms, objective = 48
time: 577ms, objective = 47
time: 584ms, objective = 46
time: 601ms, objective = 45
time: 607ms, objective = 44
time: 687ms, objective = 43
time: 1s, objective = 42
time: 2s, objective = 41
time: 11s, objective = 40
time: 25s, objective = 39
Found satisfiable solution with makespan 39 at time: 100s
