vars = 31981, values = 31501time: 186ms, objective = 60
time: 198ms, objective = 59
time: 203ms, objective = 58
time: 209ms, objective = 57
time: 213ms, objective = 56
time: 217ms, objective = 53
time: 227ms, objective = 52
time: 231ms, objective = 51
time: 236ms, objective = 50
time: 241ms, objective = 49
time: 245ms, objective = 48
time: 250ms, objective = 47
time: 256ms, objective = 46
time: 263ms, objective = 45
time: 267ms, objective = 44
time: 273ms, objective = 43
time: 281ms, objective = 42
time: 284ms, objective = 41
time: 288ms, objective = 40
time: 295ms, objective = 39
time: 302ms, objective = 38
Found optimal solution with makespan 38 at time: 312ms
