vars = 30151, values = 29701time: 206ms, objective = 102
time: 215ms, objective = 101
time: 224ms, objective = 100
time: 230ms, objective = 99
time: 236ms, objective = 98
time: 244ms, objective = 96
time: 249ms, objective = 95
time: 256ms, objective = 94
time: 262ms, objective = 92
time: 269ms, objective = 91
time: 276ms, objective = 90
time: 282ms, objective = 89
time: 289ms, objective = 88
time: 295ms, objective = 87
time: 301ms, objective = 86
time: 307ms, objective = 85
time: 313ms, objective = 84
time: 321ms, objective = 83
time: 326ms, objective = 82
time: 334ms, objective = 81
time: 339ms, objective = 80
time: 345ms, objective = 79
time: 350ms, objective = 78
time: 356ms, objective = 77
time: 361ms, objective = 76
time: 367ms, objective = 75
time: 388ms, objective = 73
time: 394ms, objective = 72
time: 399ms, objective = 71
time: 404ms, objective = 69
time: 410ms, objective = 68
time: 415ms, objective = 67
time: 420ms, objective = 65
time: 426ms, objective = 64
time: 431ms, objective = 63
time: 436ms, objective = 62
time: 441ms, objective = 61
time: 447ms, objective = 60
time: 452ms, objective = 59
time: 457ms, objective = 58
time: 462ms, objective = 57
time: 467ms, objective = 56
time: 471ms, objective = 55
time: 477ms, objective = 54
time: 482ms, objective = 53
time: 487ms, objective = 52
time: 492ms, objective = 51
time: 497ms, objective = 50
time: 502ms, objective = 49
time: 507ms, objective = 48
time: 512ms, objective = 47
time: 518ms, objective = 46
time: 523ms, objective = 45
time: 527ms, objective = 44
time: 532ms, objective = 43
time: 536ms, objective = 41
time: 540ms, objective = 40
time: 545ms, objective = 39
time: 551ms, objective = 38
time: 555ms, objective = 37
time: 559ms, objective = 36
time: 563ms, objective = 35
time: 567ms, objective = 34
time: 572ms, objective = 33
time: 576ms, objective = 32
time: 581ms, objective = 31
time: 585ms, objective = 30
time: 590ms, objective = 29
time: 595ms, objective = 28
time: 599ms, objective = 27
time: 604ms, objective = 26
time: 607ms, objective = 25
time: 613ms, objective = 24
Found optimal solution with makespan 24 at time: 615ms
